MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-21 17:33:40,7,4.03,3,Free_feed,Pellet,Left,0,0,1,0.0,0,FED
2020-07-21 17:34:51,7,4.03,2,Free_feed,Pellet,Left,0,0,2,67.0,0,FED
2020-07-21 17:37:13,7,4.03,1,Free_feed,Pellet,Left,0,0,3,0.0,0,FED
2020-07-21 17:37:45,7,4.03,1,Free_feed,Pellet,Left,0,0,4,29.0,0,FED
2020-07-21 17:39:20,7,4.03,1,Free_feed,Pellet,Left,0,0,5,91.0,0,FED
2020-07-21 17:41:24,7,4.03,1,Free_feed,Pellet,Left,0,0,6,0.0,0,FED
2020-07-21 17:43:48,7,4.03,1,Free_feed,Pellet,Left,0,0,7,35.0,0,FED
2020-07-21 17:45:17,7,4.03,1,Free_feed,Pellet,Left,0,0,8,85.0,0,FED
2020-07-21 17:45:27,7,4.03,1,Free_feed,Pellet,Left,0,0,9,8.0,0,FED
2020-07-21 17:48:21,7,4.03,1,Free_feed,Pellet,Left,0,0,10,0.0,0,FED
2020-07-21 17:48:31,7,4.03,1,Free_feed,Pellet,Left,0,0,11,7.0,0,FED
2020-07-21 18:03:03,7,4.03,1,Free_feed,Pellet,Left,0,0,12,0.0,0,FED
2020-07-21 18:11:57,7,4.03,1,Free_feed,Pellet,Left,0,0,13,0.0,0,FED
2020-07-21 18:20:18,7,4.03,1,Free_feed,Pellet,Left,0,0,14,0.0,0,FED
2020-07-21 18:37:31,7,4.03,1,Free_feed,Pellet,Left,0,0,15,2.0,0,FED
2020-07-21 18:37:52,7,4.03,1,Free_feed,Pellet,Left,0,0,16,17.0,0,FED
2020-07-21 18:38:04,7,4.03,1,Free_feed,Pellet,Left,0,0,17,9.0,0,FED
2020-07-21 18:38:20,7,4.03,1,Free_feed,Pellet,Left,0,0,18,14.0,0,FED
2020-07-21 18:38:33,7,4.03,1,Free_feed,Pellet,Left,0,0,19,11.0,0,FED
2020-07-21 18:38:43,7,4.03,1,Free_feed,Pellet,Left,0,0,20,6.0,0,FED
2020-07-21 18:38:49,7,4.03,1,Free_feed,Pellet,Left,0,0,21,4.0,0,FED
2020-07-21 18:38:59,7,4.03,1,Free_feed,Pellet,Left,0,0,22,7.0,0,FED
2020-07-21 18:41:43,7,4.03,1,Free_feed,Pellet,Left,0,0,23,0.0,0,FED
2020-07-21 18:41:54,7,4.03,1,Free_feed,Pellet,Left,0,0,24,7.0,0,FED
2020-07-21 18:42:06,7,4.03,1,Free_feed,Pellet,Left,0,0,25,10.0,0,FED
2020-07-21 18:47:11,7,4.03,1,Free_feed,Pellet,Left,0,0,26,2.0,0,FED
2020-07-21 18:48:02,7,4.03,1,Free_feed,Pellet,Left,0,0,27,48.0,0,FED
2020-07-21 18:55:43,7,4.03,1,Free_feed,Pellet,Left,0,0,28,0.0,0,FED
2020-07-21 19:02:21,7,4.03,1,Free_feed,Pellet,Left,0,0,29,0.0,0,FED
2020-07-21 19:02:36,7,4.03,1,Free_feed,Pellet,Left,0,0,30,12.0,0,FED
2020-07-21 19:03:33,7,4.03,1,Free_feed,Pellet,Left,0,0,31,23.0,0,FED
2020-07-21 19:06:42,7,4.03,1,Free_feed,Pellet,Left,0,0,32,0.0,0,FED
2020-07-21 19:10:36,7,4.03,1,Free_feed,Pellet,Left,0,0,33,37.0,0,FED
2020-07-21 19:11:40,7,4.03,1,Free_feed,Pellet,Left,0,0,34,61.0,0,FED
2020-07-21 19:16:03,7,4.03,1,Free_feed,Pellet,Left,0,0,35,0.0,0,FED
2020-07-21 19:16:22,7,4.03,1,Free_feed,Pellet,Left,0,0,36,16.0,0,FED
2020-07-21 19:16:26,7,4.03,1,Free_feed,Pellet,Left,0,0,37,0.0,0,FED
2020-07-21 19:17:00,7,4.03,1,Free_feed,Pellet,Left,0,0,38,31.0,0,FED
2020-07-21 19:17:16,7,4.02,1,Free_feed,Pellet,Left,0,0,39,13.0,0,FED
2020-07-21 19:17:32,7,4.03,1,Free_feed,Pellet,Left,0,0,40,14.0,0,FED
2020-07-21 19:20:00,7,4.03,1,Free_feed,Pellet,Left,0,0,41,0.0,0,FED
2020-07-21 19:21:11,7,4.03,1,Free_feed,Pellet,Left,0,0,42,68.0,0,FED
2020-07-21 19:23:22,7,4.03,1,Free_feed,Pellet,Left,0,0,43,0.0,0,FED
2020-07-21 19:23:58,7,4.03,1,Free_feed,Pellet,Left,0,0,44,33.0,0,FED
2020-07-21 19:24:11,7,4.03,1,Free_feed,Pellet,Left,0,0,45,10.0,0,FED
2020-07-21 19:30:25,7,4.03,1,Free_feed,Pellet,Left,0,0,46,0.0,0,FED
2020-07-21 19:32:01,7,4.03,1,Free_feed,Pellet,Left,0,0,47,94.0,0,FED
2020-07-21 19:34:12,7,4.03,1,Free_feed,Pellet,Left,0,0,48,0.0,0,FED
2020-07-21 19:34:36,7,4.03,1,Free_feed,Pellet,Left,0,0,49,21.0,0,FED
2020-07-21 19:34:44,7,4.03,1,Free_feed,Pellet,Left,0,0,50,5.0,0,FED
2020-07-21 19:35:01,7,4.03,1,Free_feed,Pellet,Left,0,0,51,14.0,0,FED
2020-07-21 19:35:25,7,4.02,1,Free_feed,Pellet,Left,0,0,52,21.0,0,FED
2020-07-21 19:36:35,7,4.03,1,Free_feed,Pellet,Left,0,0,53,67.0,0,FED
2020-07-21 19:38:50,7,4.02,1,Free_feed,Pellet,Left,0,0,54,0.0,0,FED
2020-07-21 19:39:17,7,4.02,1,Free_feed,Pellet,Left,0,0,55,24.0,0,FED
2020-07-21 19:47:15,7,4.02,1,Free_feed,Pellet,Left,0,0,56,0.0,0,FED
2020-07-21 19:52:06,7,4.03,1,Free_feed,Pellet,Left,0,0,57,22.0,0,FED
2020-07-21 19:52:26,7,4.02,1,Free_feed,Pellet,Left,0,0,58,17.0,0,FED
2020-07-21 19:52:42,7,4.03,1,Free_feed,Pellet,Left,0,0,59,13.0,0,FED
2020-07-21 19:54:38,7,4.02,1,Free_feed,Pellet,Left,0,0,60,113.0,0,FED
2020-07-21 20:02:11,7,4.03,1,Free_feed,Pellet,Left,0,0,61,0.0,0,FED
2020-07-21 20:02:33,7,4.02,1,Free_feed,Pellet,Left,0,0,62,19.0,0,FED
2020-07-21 20:03:33,7,4.02,1,Free_feed,Pellet,Left,0,0,63,57.0,0,FED
2020-07-21 20:04:09,7,4.02,1,Free_feed,Pellet,Left,0,0,64,33.0,0,FED
2020-07-21 20:05:12,7,4.03,1,Free_feed,Pellet,Left,0,0,65,61.0,0,FED
2020-07-21 20:15:48,7,4.03,1,Free_feed,Pellet,Left,0,0,66,69.0,0,FED
2020-07-21 20:15:53,7,4.02,1,Free_feed,Pellet,Left,0,0,67,1.0,0,FED
2020-07-21 20:23:55,7,4.02,1,Free_feed,Pellet,Left,0,0,68,0.0,0,FED
2020-07-21 20:24:09,7,4.02,1,Free_feed,Pellet,Left,0,0,69,12.0,0,FED
2020-07-21 20:25:53,7,4.03,1,Free_feed,Pellet,Left,0,0,70,101.0,0,FED
2020-07-21 20:32:43,7,4.03,1,Free_feed,Pellet,Left,0,0,71,0.0,0,FED
2020-07-21 20:40:46,7,4.02,1,Free_feed,Pellet,Left,0,0,72,0.0,0,FED
