MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-21 17:00:10,0,4.09,2,Free_feed,Pellet,Left,0,0,1,27.0,0,FED
2020-07-21 17:00:27,0,4.09,1,Free_feed,Pellet,Left,0,0,2,13.0,0,FED
2020-07-21 17:03:25,0,4.1,1,Free_feed,Pellet,Left,0,0,3,0.0,0,FED
2020-07-21 17:03:41,0,4.09,1,Free_feed,Pellet,Left,0,0,4,6.0,0,FED
2020-07-21 17:03:47,0,4.09,1,Free_feed,Pellet,Left,0,0,5,3.0,0,FED
2020-07-21 17:03:52,0,4.09,1,Free_feed,Pellet,Left,0,0,6,3.0,0,FED
2020-07-21 17:14:30,0,4.09,1,Free_feed,Pellet,Left,0,0,7,0.0,0,FED
2020-07-21 17:14:42,0,4.1,1,Free_feed,Pellet,Left,0,0,8,8.0,0,FED
2020-07-21 17:14:53,0,4.1,1,Free_feed,Pellet,Left,0,0,9,9.0,0,FED
2020-07-21 17:32:39,0,4.1,1,Free_feed,Pellet,Left,0,0,10,47.0,0,FED
2020-07-21 17:39:03,0,4.09,1,Free_feed,Pellet,Left,0,0,11,0.0,0,FED
2020-07-21 17:50:49,0,4.09,1,Free_feed,Pellet,Left,0,0,12,0.0,0,FED
2020-07-21 18:05:47,0,4.09,1,Free_feed,Pellet,Left,0,0,13,41.0,0,FED
2020-07-21 18:25:44,0,4.09,1,Free_feed,Pellet,Left,0,0,14,0.0,0,FED
2020-07-21 18:26:19,0,4.09,1,Free_feed,Pellet,Left,0,0,15,33.0,0,FED
2020-07-21 18:26:33,0,4.09,1,Free_feed,Pellet,Left,0,0,16,11.0,0,FED
2020-07-21 18:26:59,0,4.09,1,Free_feed,Pellet,Left,0,0,17,24.0,0,FED
2020-07-21 18:28:35,0,4.09,1,Free_feed,Pellet,Left,0,0,18,93.0,0,FED
2020-07-21 18:30:30,0,4.09,1,Free_feed,Pellet,Left,0,0,19,112.0,0,FED
2020-07-21 18:31:00,0,4.09,1,Free_feed,Pellet,Left,0,0,20,27.0,0,FED
2020-07-21 18:34:04,0,4.09,1,Free_feed,Pellet,Left,0,0,21,0.0,0,FED
2020-07-21 18:34:35,0,4.09,1,Free_feed,Pellet,Left,0,0,22,29.0,0,FED
2020-07-21 18:41:33,0,4.09,1,Free_feed,Pellet,Left,0,0,23,0.0,0,FED
2020-07-21 18:43:24,0,4.09,2,Free_feed,Pellet,Left,0,0,24,105.0,0,FED
2020-07-21 18:45:30,0,4.09,1,Free_feed,Pellet,Left,0,0,25,0.0,0,FED
2020-07-21 18:45:37,0,4.09,1,Free_feed,Pellet,Left,0,0,26,4.0,0,FED
2020-07-21 18:45:50,0,4.09,1,Free_feed,Pellet,Left,0,0,27,10.0,0,FED
2020-07-21 18:45:57,0,4.09,1,Free_feed,Pellet,Left,0,0,28,4.0,0,FED
