MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-21 21:36:34,8,4.08,1,Free_feed,Pellet,Left,0,0,62,84.0,0,FED
2020-07-21 21:37:41,8,4.09,1,Free_feed,Pellet,Left,0,0,63,64.0,0,FED
2020-07-21 21:38:17,8,4.09,3,Free_feed,Pellet,Left,0,0,64,30.0,0,FED
2020-07-21 21:38:46,8,4.08,1,Free_feed,Pellet,Left,0,0,65,26.0,0,FED
2020-07-21 21:45:59,8,4.08,1,Free_feed,Pellet,Left,0,0,66,3.0,0,FED
2020-07-21 21:46:13,8,4.08,1,Free_feed,Pellet,Left,0,0,67,2.0,0,FED
2020-07-21 21:46:39,8,4.09,1,Free_feed,Pellet,Left,0,0,68,22.0,0,FED
2020-07-21 21:47:02,8,4.08,2,Free_feed,Pellet,Left,0,0,69,19.0,0,FED
2020-07-21 21:47:33,8,4.08,2,Free_feed,Pellet,Left,0,0,70,26.0,0,FED
2020-07-21 21:51:49,8,4.08,2,Free_feed,Pellet,Left,0,0,71,0.0,0,FED
2020-07-21 21:55:06,8,4.08,1,Free_feed,Pellet,Left,0,0,72,7.0,0,FED
2020-07-21 21:55:10,8,4.08,1,Free_feed,Pellet,Left,0,0,73,1.0,0,FED
2020-07-21 22:06:18,8,4.08,1,Free_feed,Pellet,Left,0,0,74,0.0,0,FED
2020-07-21 22:06:33,8,4.08,4,Free_feed,Pellet,Left,0,0,75,6.0,0,FED
2020-07-21 22:06:44,8,4.08,2,Free_feed,Pellet,Left,0,0,76,7.0,0,FED
2020-07-21 22:08:32,8,4.08,1,Free_feed,Pellet,Left,0,0,77,105.0,0,FED
2020-07-21 22:12:47,8,4.08,2,Free_feed,Pellet,Left,0,0,78,52.0,0,FED
2020-07-21 22:14:40,8,4.08,1,Free_feed,Pellet,Left,0,0,79,7.0,0,FED
2020-07-21 22:15:15,8,4.08,2,Free_feed,Pellet,Left,0,0,80,31.0,0,FED
2020-07-21 22:15:33,8,4.08,1,Free_feed,Pellet,Left,0,0,81,15.0,0,FED
2020-07-21 22:16:31,8,4.08,2,Free_feed,Pellet,Left,0,0,82,54.0,0,FED
2020-07-21 22:17:09,8,4.08,2,Free_feed,Pellet,Left,0,0,83,33.0,0,FED
2020-07-21 22:19:23,8,4.08,3,Free_feed,Pellet,Left,0,0,84,0.0,0,FED
2020-07-21 22:38:14,8,4.09,1,Free_feed,Pellet,Left,0,0,85,2.0,0,FED
2020-07-21 22:38:39,8,4.08,1,Free_feed,Pellet,Left,0,0,86,22.0,0,FED
2020-07-21 22:39:06,8,4.08,1,Free_feed,Pellet,Left,0,0,87,25.0,0,FED
2020-07-21 22:39:27,8,4.08,2,Free_feed,Pellet,Left,0,0,88,16.0,0,FED
2020-07-21 22:39:42,8,4.08,1,Free_feed,Pellet,Left,0,0,89,11.0,0,FED
2020-07-21 23:07:24,8,4.09,1,Free_feed,Pellet,Left,0,0,90,0.0,0,FED
2020-07-21 23:19:14,8,4.07,1,Free_feed,Pellet,Left,0,0,91,0.0,0,FED
2020-07-21 23:20:03,8,4.08,2,Free_feed,Pellet,Left,0,0,92,44.0,0,FED
2020-07-21 23:59:10,8,4.08,2,Free_feed,Pellet,Left,0,0,93,0.0,0,FED
2020-07-21 23:59:36,8,4.08,1,Free_feed,Pellet,Left,0,0,94,23.0,0,FED
2020-07-21 23:59:55,8,4.08,2,Free_feed,Pellet,Left,0,0,95,14.0,0,FED
2020-07-22 00:02:50,8,4.08,20,Free_feed,Pellet,Left,0,0,96,0.0,0,FED
2020-07-22 00:03:05,8,4.07,3,Free_feed,Pellet,Left,0,0,97,9.0,0,FED
2020-07-22 00:03:22,8,4.07,1,Free_feed,Pellet,Left,0,0,98,14.0,0,FED
2020-07-22 00:04:23,8,4.07,1,Free_feed,Pellet,Left,0,0,99,58.0,0,FED
2020-07-22 00:16:21,8,4.08,1,Free_feed,Pellet,Left,0,0,100,0.0,0,FED
2020-07-22 00:16:44,8,4.07,1,Free_feed,Pellet,Left,0,0,101,19.0,0,FED
2020-07-22 00:19:05,8,4.08,1,Free_feed,Pellet,Left,0,0,102,15.0,0,FED
2020-07-22 00:19:20,8,4.07,4,Free_feed,Pellet,Left,0,0,103,6.0,0,FED
2020-07-22 00:19:25,8,4.07,1,Free_feed,Pellet,Left,0,0,104,3.0,0,FED
