MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2023-03-30 10:22:22,20,4.02,,FR1,Poke,Left,0,1,0,,0
2023-03-30 10:25:41,20,4.02,,FR1,Poke,Left,1,1,0,,0
2023-03-30 10:26:18,20,4.02,4.0,FR1,Pellet,Left,1,1,1,31.49,0
2023-03-30 10:37:46,20,4.02,,FR1,Poke,Left,2,1,1,,0
2023-03-30 10:38:28,20,4.02,2.0,FR1,Pellet,Left,2,1,2,38.46,0
2023-03-30 12:20:23,20,4.02,,FR1,Poke,Left,2,2,2,,0
2023-03-30 12:20:23,20,4.02,,FR1,Poke,Left,2,3,2,,0
2023-03-30 12:20:25,20,4.02,,FR1,Poke,Left,2,4,2,,0
2023-03-30 12:20:28,20,4.02,,FR1,Poke,Left,2,5,2,,0
2023-03-30 12:20:28,20,4.02,,FR1,Poke,Left,2,6,2,,0
2023-03-30 12:20:30,20,4.02,,FR1,Poke,Left,2,7,2,,0
2023-03-30 12:20:34,20,4.02,,FR1,Poke,Left,2,8,2,,0
2023-03-30 12:20:40,20,4.02,,FR1,Poke,Left,2,9,2,,0
2023-03-30 12:23:07,20,4.02,,FR1,Poke,Left,2,10,2,,0
2023-03-30 12:23:11,20,4.02,,FR1,Poke,Left,2,11,2,,0
2023-03-30 12:33:48,20,4.02,,FR1,Poke,Left,2,12,2,,0
2023-03-30 12:33:48,20,4.02,,FR1,Poke,Left,2,13,2,,0
2023-03-30 12:33:49,20,4.01,,FR1,Poke,Left,2,14,2,,0
2023-03-30 12:34:11,20,4.02,,FR1,Poke,Left,2,15,2,,0
2023-03-30 12:34:32,20,4.01,,FR1,Poke,Left,2,16,2,,0
2023-03-30 12:34:40,20,4.02,,FR1,Poke,Left,2,17,2,,0
2023-03-30 15:33:35,20,4.01,,FR1,Poke,Left,2,18,2,,0
2023-03-30 17:29:10,20,4.01,,FR1,Poke,Left,3,18,2,,0
2023-03-30 17:29:15,20,4.01,1.0,FR1,Pellet,Left,3,18,3,3.98,0
2023-03-30 17:30:06,20,4.02,,FR1,Poke,Left,4,18,3,,0
2023-03-30 17:30:29,20,4.01,1.0,FR1,Pellet,Left,4,18,4,22.62,0
2023-03-30 17:41:07,20,4.0,,FR1,Poke,Left,5,18,4,,0
2023-03-30 17:41:11,20,4.01,,FR1,Poke,Left,5,19,4,,0
