MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2023-03-30 12:07:43,7,4.02,,FR1,Poke,Left,0,1,0,,0
2023-03-30 14:37:28,7,4.02,,FR1,Poke,Left,0,2,0,,0
2023-03-30 14:38:00,7,4.03,,FR1,Poke,Left,1,2,0,,0
2023-03-30 14:38:16,7,4.02,3.0,FR1,Pellet,Left,1,2,1,10.92,0
2023-03-30 14:41:07,7,4.02,,FR1,Poke,Left,1,3,1,,0
2023-03-30 14:44:44,7,4.02,,FR1,Poke,Left,1,4,1,,0
2023-03-30 14:44:45,7,4.02,,FR1,Poke,Left,1,5,1,,0
2023-03-30 16:54:03,7,4.02,,FR1,Poke,Left,1,6,1,,0
2023-03-30 18:24:18,7,4.02,,FR1,Poke,Left,1,7,1,,0
2023-03-30 18:24:19,7,4.02,,FR1,Poke,Left,1,8,1,,0
2023-03-30 18:27:58,7,4.02,,FR1,Poke,Left,2,8,1,,0
2023-03-30 18:28:03,7,4.02,1.0,FR1,Pellet,Left,2,8,2,4.29,0
2023-03-30 18:29:24,7,4.02,,FR1,Poke,Left,2,9,2,,0
2023-03-30 18:29:25,7,4.02,,FR1,Poke,Left,2,10,2,,0
2023-03-30 18:29:28,7,4.02,,FR1,Poke,Left,2,11,2,,0
2023-03-30 18:29:29,7,4.02,,FR1,Poke,Left,2,12,2,,0
2023-03-30 18:29:39,7,4.02,,FR1,Poke,Left,3,12,2,,0
2023-03-30 18:29:47,7,4.02,1.0,FR1,Pellet,Left,3,12,3,6.25,0
2023-03-30 18:30:55,7,4.02,,FR1,Poke,Left,4,12,3,,0
2023-03-30 18:31:00,7,4.02,3.0,FR1,Pellet,Left,4,12,4,0.79,0
2023-03-30 19:48:37,7,4.02,,FR1,Poke,Left,4,13,4,,0
2023-03-30 19:49:02,7,4.02,,FR1,Poke,Left,5,13,4,,0
2023-03-30 19:49:07,7,4.02,1.0,FR1,Pellet,Left,5,13,5,4.65,0
2023-03-30 19:49:51,7,4.02,,FR1,Poke,Left,6,13,5,,0
2023-03-30 19:49:54,7,4.02,,FR1,Poke,Left,7,13,5,,0
2023-03-30 19:49:57,7,4.02,1.0,FR1,Pellet,Left,7,13,6,5.29,0
2023-03-30 19:50:38,7,4.02,,FR1,Poke,Left,7,14,6,,0
2023-03-30 19:51:17,7,4.02,,FR1,Poke,Left,7,15,6,,0
2023-03-30 19:51:26,7,4.02,,FR1,Poke,Left,8,15,6,,0
2023-03-30 19:51:30,7,4.02,2.0,FR1,Pellet,Left,8,15,7,2.51,0
2023-03-30 19:52:37,7,4.02,,FR1,Poke,Left,9,15,7,,0
2023-03-30 19:52:42,7,4.02,1.0,FR1,Pellet,Left,9,15,8,4.53,0
2023-03-30 19:55:03,7,4.02,,FR1,Poke,Left,9,16,8,,0
2023-03-30 20:16:07,7,4.02,,FR1,Poke,Left,10,16,8,,0
2023-03-30 20:16:17,7,4.02,1.0,FR1,Pellet,Left,10,16,9,9.69,0
2023-03-30 20:19:35,7,4.02,,FR1,Poke,Left,11,16,9,,0
2023-03-30 20:19:38,7,4.02,1.0,FR1,Pellet,Left,11,16,10,3.0,0
2023-03-30 20:20:19,7,4.02,,FR1,Poke,Left,12,16,10,,0
2023-03-30 20:20:26,7,4.02,1.0,FR1,Pellet,Left,12,16,11,5.83,0
2023-03-30 20:21:06,7,4.02,,FR1,Poke,Left,12,17,11,,0
2023-03-30 20:21:37,7,4.02,,FR1,Poke,Left,13,17,11,,0
2023-03-30 20:21:40,7,4.02,1.0,FR1,Pellet,Left,13,17,12,1.95,0
2023-03-30 20:24:29,7,4.02,,FR1,Poke,Left,14,17,12,,0
2023-03-30 20:24:33,7,4.02,1.0,FR1,Pellet,Left,14,17,13,3.67,0
2023-03-30 20:25:09,7,4.02,,FR1,Poke,Left,15,17,13,,0
2023-03-30 20:25:15,7,4.02,2.0,FR1,Pellet,Left,15,17,14,3.55,0
2023-03-30 20:26:38,7,4.02,,FR1,Poke,Left,16,17,14,,0
2023-03-30 20:26:40,7,4.02,2.0,FR1,Pellet,Left,16,17,15,1.95,0
2023-03-30 20:28:02,7,4.02,,FR1,Poke,Left,17,17,15,,0
2023-03-30 20:28:04,7,4.02,1.0,FR1,Pellet,Left,17,17,16,1.83,0
