MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2023-03-30 09:28:22,2,4.06,,FR1,Poke,Left,1,0,0,,0
2023-03-30 09:28:39,2,4.06,3.0,FR1,Pellet,Left,1,0,1,13.69,0
2023-03-30 09:29:36,2,4.06,,FR1,Poke,Left,1,1,1,,0
2023-03-30 09:29:42,2,4.06,,FR1,Poke,Left,1,2,1,,0
2023-03-30 09:40:12,2,4.07,,FR1,Poke,Left,2,2,1,,0
2023-03-30 09:40:18,2,4.06,2.0,FR1,Pellet,Left,2,2,2,5.21,0
2023-03-30 09:42:35,2,4.07,,FR1,Poke,Left,2,3,2,,0
2023-03-30 09:42:48,2,4.06,,FR1,Poke,Left,3,3,2,,0
2023-03-30 09:42:52,2,4.06,2.0,FR1,Pellet,Left,3,3,3,3.67,0
2023-03-30 09:43:02,2,4.06,,FR1,Poke,Left,3,4,3,,0
2023-03-30 09:43:13,2,4.06,,FR1,Poke,Left,4,4,3,,0
2023-03-30 09:43:28,2,4.06,3.0,FR1,Pellet,Left,4,4,4,12.52,0
2023-03-30 10:03:05,2,4.06,,FR1,Poke,Left,4,5,4,,0
2023-03-30 11:32:19,2,4.06,,FR1,Poke,Left,4,6,4,,0
2023-03-30 13:08:42,2,4.05,,FR1,Poke,Left,4,7,4,,0
2023-03-30 13:08:43,2,4.05,,FR1,Poke,Left,4,8,4,,0
2023-03-30 13:08:45,2,4.05,,FR1,Poke,Left,4,9,4,,0
2023-03-30 13:08:46,2,4.06,,FR1,Poke,Left,4,10,4,,0
2023-03-30 13:11:40,2,4.06,,FR1,Poke,Left,5,10,4,,0
2023-03-30 13:11:43,2,4.05,1.0,FR1,Pellet,Left,5,10,5,2.08,0
2023-03-30 13:13:28,2,4.05,,FR1,Poke,Left,5,11,5,,0
2023-03-30 13:13:48,2,4.05,,FR1,Poke,Left,6,11,5,,0
2023-03-30 13:13:52,2,4.05,1.0,FR1,Pellet,Left,6,11,6,3.61,0
2023-03-30 13:22:28,2,4.05,,FR1,Poke,Left,7,11,6,,0
2023-03-30 13:22:32,2,4.05,1.0,FR1,Pellet,Left,7,11,7,2.57,0
2023-03-30 16:06:02,2,4.05,,FR1,Poke,Left,7,12,7,,0
2023-03-30 16:08:32,2,4.05,,FR1,Poke,Left,8,12,7,,0
2023-03-30 16:08:37,2,4.05,1.0,FR1,Pellet,Left,8,12,8,4.11,0
2023-03-30 16:11:14,2,4.05,,FR1,Poke,Left,8,13,8,,0
2023-03-30 16:11:19,2,4.05,,FR1,Poke,Left,9,13,8,,0
2023-03-30 16:11:21,2,4.05,1.0,FR1,Pellet,Left,9,13,9,1.16,0
2023-03-30 16:12:55,2,4.05,,FR1,Poke,Left,9,14,9,,0
2023-03-30 16:15:22,2,4.05,,FR1,Poke,Left,10,14,9,,0
2023-03-30 16:15:30,2,4.05,1.0,FR1,Pellet,Left,10,14,10,6.62,0
2023-03-30 16:25:25,2,4.05,,FR1,Poke,Left,10,15,10,,0
2023-03-30 18:22:38,2,4.05,,FR1,Poke,Left,10,16,10,,0
2023-03-30 18:23:03,2,4.05,,FR1,Poke,Left,11,16,10,,0
2023-03-30 18:23:07,2,4.05,1.0,FR1,Pellet,Left,11,16,11,3.25,0
2023-03-30 18:23:59,2,4.04,,FR1,Poke,Left,12,16,11,,0
2023-03-30 18:24:00,2,4.05,1.0,FR1,Pellet,Left,12,16,12,0.91,0
2023-03-30 18:28:58,2,4.05,,FR1,Poke,Left,13,16,12,,0
2023-03-30 18:29:01,2,4.05,1.0,FR1,Pellet,Left,13,16,13,2.02,0
2023-03-30 19:45:03,2,4.04,,FR1,Poke,Left,13,17,13,,0
2023-03-30 19:45:19,2,4.04,,FR1,Poke,Left,14,17,13,,0
2023-03-30 19:45:24,2,4.04,1.0,FR1,Pellet,Left,14,17,14,4.53,0
2023-03-30 19:45:54,2,4.04,,FR1,Poke,Left,15,17,14,,0
2023-03-30 19:46:00,2,4.04,1.0,FR1,Pellet,Left,15,17,15,5.33,0
2023-03-30 19:46:37,2,4.04,,FR1,Poke,Left,16,17,15,,0
2023-03-30 19:46:39,2,4.05,1.0,FR1,Pellet,Left,16,17,16,0.91,0
2023-03-30 19:49:52,2,4.04,,FR1,Poke,Left,17,17,16,,0
2023-03-30 19:49:55,2,4.04,1.0,FR1,Pellet,Left,17,17,17,2.94,0
2023-03-30 19:50:44,2,4.04,,FR1,Poke,Left,18,17,17,,0
2023-03-30 19:50:47,2,4.04,1.0,FR1,Pellet,Left,18,17,18,2.08,0
2023-03-30 20:12:04,2,4.04,,FR1,Poke,Left,18,18,18,,0
2023-03-30 20:13:02,2,4.05,,FR1,Poke,Left,19,18,18,,0
2023-03-30 20:13:04,2,4.04,1.0,FR1,Pellet,Left,19,18,19,2.08,0
2023-03-30 20:13:43,2,4.04,,FR1,Poke,Left,20,18,19,,0
2023-03-30 20:13:48,2,4.04,1.0,FR1,Pellet,Left,20,18,20,3.68,0
2023-03-30 20:14:23,2,4.05,,FR1,Poke,Left,21,18,20,,0
2023-03-30 20:14:26,2,4.04,1.0,FR1,Pellet,Left,21,18,21,2.63,0
2023-03-30 20:14:53,2,4.04,,FR1,Poke,Left,22,18,21,,0
2023-03-30 20:14:54,2,4.04,1.0,FR1,Pellet,Left,22,18,22,0.73,0
2023-03-30 20:15:25,2,4.04,,FR1,Poke,Left,23,18,22,,0
2023-03-30 20:15:30,2,4.04,2.0,FR1,Pellet,Left,23,18,23,1.83,0
2023-03-30 20:16:33,2,4.04,,FR1,Poke,Left,23,19,23,,0
2023-03-30 20:16:55,2,4.04,,FR1,Poke,Left,24,19,23,,0
2023-03-30 20:16:58,2,4.05,1.0,FR1,Pellet,Left,24,19,24,2.39,0
2023-03-30 20:17:31,2,4.04,,FR1,Poke,Left,25,19,24,,0
2023-03-30 20:17:33,2,4.05,1.0,FR1,Pellet,Left,25,19,25,0.85,0
2023-03-30 21:02:49,2,4.04,,FR1,Poke,Left,26,19,25,,0
2023-03-30 21:02:55,2,4.04,1.0,FR1,Pellet,Left,26,19,26,5.89,0
2023-03-30 21:03:48,2,4.04,,FR1,Poke,Left,27,19,26,,0
