MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2023-03-30 10:06:54,5,4.09,,FR1,Poke,Left,1,0,0,,0
2023-03-30 10:07:51,5,4.09,3.0,FR1,Pellet,Left,1,0,1,52.06,0
2023-03-30 10:16:14,5,4.1,,FR1,Poke,Left,1,1,1,,0
2023-03-30 10:20:58,5,4.09,,FR1,Poke,Left,2,1,1,,0
2023-03-30 10:21:15,5,4.09,1.0,FR1,Pellet,Left,2,1,2,16.2,0
2023-03-30 12:12:36,5,4.09,,FR1,Poke,Left,3,1,2,,0
2023-03-30 12:12:42,5,4.09,1.0,FR1,Pellet,Left,3,1,3,4.53,0
2023-03-30 12:15:45,5,4.09,,FR1,Poke,Left,4,1,3,,0
2023-03-30 12:15:50,5,4.09,1.0,FR1,Pellet,Left,4,1,4,4.16,0
2023-03-30 12:19:47,5,4.09,,FR1,Poke,Left,4,2,4,,0
2023-03-30 12:22:30,5,4.09,,FR1,Poke,Left,4,3,4,,0
2023-03-30 14:57:07,5,4.09,,FR1,Poke,Left,5,3,4,,0
2023-03-30 14:57:29,5,4.08,1.0,FR1,Pellet,Left,5,3,5,21.13,0
2023-03-30 14:59:10,5,4.09,,FR1,Poke,Left,5,4,5,,0
2023-03-30 14:59:11,5,4.08,,FR1,Poke,Left,5,5,5,,0
2023-03-30 15:03:43,5,4.09,,FR1,Poke,Left,6,5,5,,0
2023-03-30 15:04:36,5,4.08,1.0,FR1,Pellet,Left,6,5,6,51.67,0
2023-03-30 17:43:44,5,4.08,,FR1,Poke,Left,6,6,6,,0
2023-03-30 17:47:12,5,4.08,,FR1,Poke,Left,7,6,6,,0
2023-03-30 17:47:18,5,4.08,1.0,FR1,Pellet,Left,7,6,7,5.45,0
2023-03-30 17:48:32,5,4.08,,FR1,Poke,Left,8,6,7,,0
2023-03-30 17:48:49,5,4.08,1.0,FR1,Pellet,Left,8,6,8,16.39,0
2023-03-30 17:50:14,5,4.08,,FR1,Poke,Left,8,7,8,,0
2023-03-30 17:51:03,5,4.08,,FR1,Poke,Left,9,7,8,,0
2023-03-30 17:51:08,5,4.07,1.0,FR1,Pellet,Left,9,7,9,4.65,0
2023-03-30 17:52:28,5,4.08,,FR1,Poke,Left,9,8,9,,0
2023-03-30 17:53:16,5,4.08,,FR1,Poke,Left,9,9,9,,0
2023-03-30 17:54:02,5,4.08,,FR1,Poke,Left,10,9,9,,0
2023-03-30 17:54:08,5,4.08,1.0,FR1,Pellet,Left,10,9,10,5.33,0
2023-03-30 17:54:49,5,4.08,,FR1,Poke,Left,10,10,10,,0
2023-03-30 17:59:33,5,4.08,,FR1,Poke,Left,11,10,10,,0
2023-03-30 17:59:37,5,4.08,2.0,FR1,Pellet,Left,11,10,11,1.1,0
2023-03-30 18:00:00,5,4.08,,FR1,Poke,Left,11,11,11,,0
2023-03-30 18:00:30,5,4.08,,FR1,Poke,Left,12,11,11,,0
2023-03-30 18:00:33,5,4.08,1.0,FR1,Pellet,Left,12,11,12,2.38,0
2023-03-30 18:05:07,5,4.07,,FR1,Poke,Left,13,11,12,,0
2023-03-30 18:05:11,5,4.08,1.0,FR1,Pellet,Left,13,11,13,2.87,0
2023-03-30 18:08:32,5,4.08,,FR1,Poke,Left,13,12,13,,0
2023-03-30 19:52:47,5,4.07,,FR1,Poke,Left,14,12,13,,0
2023-03-30 19:52:51,5,4.07,1.0,FR1,Pellet,Left,14,12,14,3.92,0
2023-03-30 19:53:33,5,4.08,,FR1,Poke,Left,14,13,14,,0
2023-03-30 19:53:40,5,4.07,,FR1,Poke,Left,15,13,14,,0
2023-03-30 19:53:44,5,4.07,1.0,FR1,Pellet,Left,15,13,15,3.31,0
2023-03-30 19:55:02,5,4.07,,FR1,Poke,Left,16,13,15,,0
2023-03-30 19:55:06,5,4.07,1.0,FR1,Pellet,Left,16,13,16,3.37,0
2023-03-30 19:56:09,5,4.07,,FR1,Poke,Left,17,13,16,,0
2023-03-30 19:56:15,5,4.07,1.0,FR1,Pellet,Left,17,13,17,5.21,0
2023-03-30 19:56:42,5,4.07,,FR1,Poke,Left,18,13,17,,0
2023-03-30 19:56:46,5,4.08,2.0,FR1,Pellet,Left,18,13,18,0.79,0
2023-03-30 19:57:00,5,4.08,,FR1,Poke,Left,18,14,18,,0
2023-03-30 19:57:24,5,4.07,,FR1,Poke,Left,18,15,18,,0
2023-03-30 19:57:29,5,4.07,,FR1,Poke,Left,18,16,18,,0
2023-03-30 19:57:39,5,4.07,,FR1,Poke,Left,19,16,18,,0
2023-03-30 19:57:42,5,4.08,1.0,FR1,Pellet,Left,19,16,19,2.2,0
2023-03-30 19:58:10,5,4.08,,FR1,Poke,Left,20,16,19,,0
2023-03-30 19:58:15,5,4.07,1.0,FR1,Pellet,Left,20,16,20,3.92,0
2023-03-30 19:58:37,5,4.07,,FR1,Poke,Left,21,16,20,,0
2023-03-30 19:58:41,5,4.07,2.0,FR1,Pellet,Left,21,16,21,0.91,0
2023-03-30 19:59:13,5,4.07,,FR1,Poke,Left,22,16,21,,0
2023-03-30 19:59:17,5,4.07,1.0,FR1,Pellet,Left,22,16,22,2.63,0
