MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2023-03-30 13:16:41,6,4.12,,FR1,Poke,Left,0,1,0,,0
2023-03-30 13:21:26,6,4.12,,FR1,Poke,Left,1,1,0,,0
2023-03-30 13:21:32,6,4.11,4.0,FR1,Pellet,Left,1,1,1,1.16,0
2023-03-30 13:22:30,6,4.12,,FR1,Poke,Left,2,1,1,,0
2023-03-30 13:22:33,6,4.12,1.0,FR1,Pellet,Left,2,1,2,2.75,0
2023-03-30 13:24:18,6,4.11,,FR1,Poke,Left,2,2,2,,0
2023-03-30 13:24:22,6,4.11,,FR1,Poke,Left,2,3,2,,0
2023-03-30 13:27:21,6,4.12,,FR1,Poke,Left,3,3,2,,0
2023-03-30 13:27:24,6,4.11,2.0,FR1,Pellet,Left,3,3,3,2.69,0
2023-03-30 13:28:17,6,4.12,,FR1,Poke,Left,4,3,3,,0
2023-03-30 13:28:21,6,4.12,1.0,FR1,Pellet,Left,4,3,4,3.55,0
2023-03-30 13:29:10,6,4.12,,FR1,Poke,Left,4,4,4,,0
2023-03-30 13:29:20,6,4.11,,FR1,Poke,Left,4,5,4,,0
2023-03-30 13:32:07,6,4.12,,FR1,Poke,Left,5,5,4,,0
2023-03-30 13:32:10,6,4.11,1.0,FR1,Pellet,Left,5,5,5,2.88,0
2023-03-30 13:34:38,6,4.12,,FR1,Poke,Left,6,5,5,,0
2023-03-30 13:34:41,6,4.12,2.0,FR1,Pellet,Left,6,5,6,1.77,0
2023-03-30 13:42:45,6,4.12,,FR1,Poke,Left,6,6,6,,0
2023-03-30 13:42:52,6,4.12,,FR1,Poke,Left,6,7,6,,0
2023-03-30 13:47:24,6,4.11,,FR1,Poke,Left,6,8,6,,0
2023-03-30 15:57:23,6,4.11,,FR1,Poke,Left,6,9,6,,0
2023-03-30 17:11:21,6,4.11,,FR1,Poke,Left,6,10,6,,0
2023-03-30 17:11:46,6,4.11,,FR1,Poke,Left,6,11,6,,0
2023-03-30 17:11:51,6,4.11,,FR1,Poke,Left,6,12,6,,0
2023-03-30 17:17:31,6,4.11,,FR1,Poke,Left,7,12,6,,0
2023-03-30 17:17:35,6,4.11,,FR1,Poke,Left,8,12,6,,0
2023-03-30 17:17:37,6,4.11,,FR1,Poke,Left,9,12,6,,0
2023-03-30 17:17:40,6,4.11,2.0,FR1,Pellet,Left,9,12,7,5.58,0
2023-03-30 17:18:33,6,4.11,,FR1,Poke,Left,9,13,7,,0
2023-03-30 17:20:11,6,4.11,,FR1,Poke,Left,9,14,7,,0
2023-03-30 17:20:14,6,4.11,,FR1,Poke,Left,9,15,7,,0
2023-03-30 17:23:10,6,4.11,,FR1,Poke,Left,10,15,7,,0
2023-03-30 17:23:14,6,4.11,1.0,FR1,Pellet,Left,10,15,8,3.18,0
2023-03-30 17:24:11,6,4.11,,FR1,Poke,Left,11,15,8,,0
2023-03-30 17:24:13,6,4.11,1.0,FR1,Pellet,Left,11,15,9,2.08,0
2023-03-30 19:43:20,6,4.11,,FR1,Poke,Left,12,15,9,,0
2023-03-30 19:43:23,6,4.11,1.0,FR1,Pellet,Left,12,15,10,1.71,0
2023-03-30 19:44:07,6,4.11,,FR1,Poke,Left,13,15,10,,0
2023-03-30 19:44:12,6,4.11,2.0,FR1,Pellet,Left,13,15,11,2.38,0
2023-03-30 19:44:55,6,4.11,,FR1,Poke,Left,14,15,11,,0
2023-03-30 19:44:59,6,4.11,1.0,FR1,Pellet,Left,14,15,12,3.18,0
2023-03-30 20:29:33,6,4.11,,FR1,Poke,Left,15,15,12,,0
2023-03-30 20:29:35,6,4.11,1.0,FR1,Pellet,Left,15,15,13,1.53,0
2023-03-30 20:30:14,6,4.11,,FR1,Poke,Left,16,15,13,,0
2023-03-30 20:30:17,6,4.11,1.0,FR1,Pellet,Left,16,15,14,1.71,0
2023-03-30 20:30:47,6,4.11,,FR1,Poke,Left,17,15,14,,0
2023-03-30 20:30:50,6,4.11,1.0,FR1,Pellet,Left,17,15,15,2.81,0
2023-03-30 20:32:21,6,4.11,,FR1,Poke,Left,18,15,15,,0
2023-03-30 20:32:23,6,4.11,1.0,FR1,Pellet,Left,18,15,16,1.4,0
2023-03-30 20:33:06,6,4.1,,FR1,Poke,Left,19,15,16,,0
2023-03-30 20:33:07,6,4.11,1.0,FR1,Pellet,Left,19,15,17,1.22,0
2023-03-30 20:38:06,6,4.11,,FR1,Poke,Left,20,15,17,,0
2023-03-30 20:38:10,6,4.11,1.0,FR1,Pellet,Left,20,15,18,3.25,0
2023-03-30 20:40:03,6,4.11,,FR1,Poke,Left,21,15,18,,0
2023-03-30 20:40:05,6,4.11,1.0,FR1,Pellet,Left,21,15,19,0.85,0
2023-03-30 20:41:03,6,4.11,,FR1,Poke,Left,22,15,19,,0
2023-03-30 20:41:06,6,4.11,1.0,FR1,Pellet,Left,22,15,20,1.71,0
2023-03-30 20:41:46,6,4.11,,FR1,Poke,Left,23,15,20,,0
2023-03-30 20:41:48,6,4.11,1.0,FR1,Pellet,Left,23,15,21,1.28,0
2023-03-30 20:42:42,6,4.1,,FR1,Poke,Left,24,15,21,,0
2023-03-30 20:42:46,6,4.1,1.0,FR1,Pellet,Left,24,15,22,3.55,0
2023-03-30 21:08:37,6,4.1,,FR1,Poke,Left,25,15,22,,0
2023-03-30 21:08:39,6,4.11,1.0,FR1,Pellet,Left,25,15,23,1.89,0
2023-03-30 21:10:00,6,4.11,,FR1,Poke,Left,25,16,23,,0
2023-03-30 21:10:08,6,4.1,,FR1,Poke,Left,25,17,23,,0
2023-03-30 21:10:12,6,4.11,,FR1,Poke,Left,26,17,23,,0
2023-03-30 21:10:17,6,4.11,1.0,FR1,Pellet,Left,26,17,24,3.37,0
2023-03-30 21:10:41,6,4.11,,FR1,Poke,Left,27,17,24,,0
2023-03-30 21:10:44,6,4.11,1.0,FR1,Pellet,Left,27,17,25,2.45,0
2023-03-30 21:11:16,6,4.11,,FR1,Poke,Left,28,17,25,,0
2023-03-30 21:11:17,6,4.1,1.0,FR1,Pellet,Left,28,17,26,0.06,0
2023-03-30 21:11:45,6,4.11,,FR1,Poke,Left,29,17,26,,0
2023-03-30 21:11:48,6,4.11,1.0,FR1,Pellet,Left,29,17,27,1.89,0
2023-03-30 21:23:34,6,4.11,,FR1,Poke,Left,30,17,27,,0
2023-03-30 21:23:36,6,4.11,1.0,FR1,Pellet,Left,30,17,28,1.4,0
2023-03-30 21:24:02,6,4.11,,FR1,Poke,Left,31,17,28,,0
2023-03-30 21:24:03,6,4.1,1.0,FR1,Pellet,Left,31,17,29,0.91,0
2023-03-30 21:24:52,6,4.11,,FR1,Poke,Left,32,17,29,,0
2023-03-30 21:24:56,6,4.11,1.0,FR1,Pellet,Left,32,17,30,3.31,0
2023-03-30 21:35:07,6,4.11,,FR1,Poke,Left,33,17,30,,0
2023-03-30 21:35:08,6,4.11,1.0,FR1,Pellet,Left,33,17,31,1.03,0
2023-03-30 21:35:43,6,4.1,,FR1,Poke,Left,34,17,31,,0
2023-03-30 21:35:44,6,4.1,2.0,FR1,Pellet,Left,34,17,32,0.49,0
2023-03-30 21:36:18,6,4.1,,FR1,Poke,Left,35,17,32,,0
2023-03-30 21:36:23,6,4.11,3.0,FR1,Pellet,Left,35,17,33,2.14,0
2023-03-30 21:37:22,6,4.1,,FR1,Poke,Left,35,18,33,,0
2023-03-30 21:37:25,6,4.1,,FR1,Poke,Left,36,18,33,,0
2023-03-30 21:37:27,6,4.11,2.0,FR1,Pellet,Left,36,18,34,1.46,0
2023-03-30 21:37:56,6,4.1,,FR1,Poke,Left,37,18,34,,0
2023-03-30 21:37:59,6,4.11,2.0,FR1,Pellet,Left,37,18,35,2.38,0
2023-03-30 21:38:29,6,4.1,,FR1,Poke,Left,38,18,35,,0
2023-03-30 21:38:31,6,4.1,2.0,FR1,Pellet,Left,38,18,36,1.03,0
2023-03-30 22:02:40,6,4.1,,FR1,Poke,Left,38,19,36,,0
2023-03-30 22:03:24,6,4.1,,FR1,Poke,Left,39,19,36,,0
2023-03-30 22:03:27,6,4.11,1.0,FR1,Pellet,Left,39,19,37,2.45,0
2023-03-30 22:04:28,6,4.1,,FR1,Poke,Left,40,19,37,,0
2023-03-30 22:04:30,6,4.11,1.0,FR1,Pellet,Left,40,19,38,1.1,0
2023-03-30 22:05:44,6,4.1,,FR1,Poke,Left,40,20,38,,0
2023-03-30 22:07:37,6,4.1,,FR1,Poke,Left,41,20,38,,0
2023-03-30 22:07:42,6,4.11,2.0,FR1,Pellet,Left,41,20,39,3.06,0
2023-03-30 22:09:20,6,4.11,,FR1,Poke,Left,42,20,39,,0
2023-03-30 22:09:22,6,4.1,1.0,FR1,Pellet,Left,42,20,40,1.04,0
2023-03-30 22:10:15,6,4.1,,FR1,Poke,Left,43,20,40,,0
2023-03-30 22:10:17,6,4.1,1.0,FR1,Pellet,Left,43,20,41,0.73,0
2023-03-30 22:10:45,6,4.11,,FR1,Poke,Left,44,20,41,,0
2023-03-30 22:10:47,6,4.1,1.0,FR1,Pellet,Left,44,20,42,1.16,0
2023-03-30 22:11:05,6,4.1,,FR1,Poke,Left,45,20,42,,0
2023-03-30 22:11:07,6,4.11,1.0,FR1,Pellet,Left,45,20,43,1.28,0
2023-03-30 22:12:48,6,4.1,,FR1,Poke,Left,46,20,43,,0
2023-03-30 22:12:53,6,4.1,2.0,FR1,Pellet,Left,46,20,44,1.96,0
2023-03-30 22:14:12,6,4.1,,FR1,Poke,Left,47,20,44,,0
2023-03-30 22:14:14,6,4.1,1.0,FR1,Pellet,Left,47,20,45,0.79,0
2023-03-30 22:14:50,6,4.1,,FR1,Poke,Left,48,20,45,,0
2023-03-30 22:14:52,6,4.1,1.0,FR1,Pellet,Left,48,20,46,1.28,0
2023-03-30 22:18:28,6,4.11,,FR1,Poke,Left,49,20,46,,0
2023-03-30 22:18:30,6,4.11,1.0,FR1,Pellet,Left,49,20,47,0.67,0
2023-03-30 22:19:04,6,4.1,,FR1,Poke,Left,49,21,47,,0
2023-03-30 22:19:48,6,4.1,,FR1,Poke,Left,49,22,47,,0
2023-03-30 22:20:16,6,4.11,,FR1,Poke,Left,50,22,47,,0
2023-03-30 22:20:17,6,4.1,1.0,FR1,Pellet,Left,50,22,48,0.91,0
2023-03-30 22:22:07,6,4.1,,FR1,Poke,Left,50,23,48,,0
