MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2023-09-14 20:44:43,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,2,55,0,0.75,13.0,,0 days 02:14:59.000000000,1.0,0.2166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 20:44:59,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,2,56,0,3.73,16.0,,0 days 02:15:15.000000000,1.0,0.2666666666666666,0.0,0.0,,0,Free_feed
2023-09-14 20:45:20,1.16.3,Free_feed,4,3.91,2.0,0,Pellet,Left,1,2,57,0,6.9,21.0,,0 days 02:15:36.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-14 20:45:43,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,2,58,0,10.2,22.0,,0 days 02:15:59.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 20:46:07,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,2,59,0,12.23,25.0,,0 days 02:16:23.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-14 20:46:24,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,2,60,0,5.51,17.0,,0 days 02:16:40.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 20:46:46,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,2,61,0,10.71,22.0,,0 days 02:17:02.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-14 20:47:00,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,2,62,0,1.83,14.0,,0 days 02:17:16.000000000,1.0,0.2333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 20:47:20,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,2,63,0,7.79,20.0,,0 days 02:17:36.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 20:47:34,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,2,64,0,1.7,14.0,,0 days 02:17:50.000000000,1.0,0.2333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 21:11:19,1.16.3,Free_feed,4,3.91,,0,Poke,Left,1,3,64,0,,,0.16,0 days 02:41:35.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-14 21:11:22,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,3,65,0,,1428.0,,0 days 02:41:38.000000000,1.0,23.8,0.0,0.0,,0,Free_feed
2023-09-14 21:11:29,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,1,3,66,0,0.12,7.0,,0 days 02:41:45.000000000,1.0,0.1166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 21:11:35,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,3,67,0,0.37,6.0,,0 days 02:41:51.000000000,1.0,0.1,0.0,0.0,,0,Free_feed
2023-09-14 21:11:44,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,1,3,68,0,0.06,9.0,,0 days 02:42:00.000000000,1.0,0.15,0.0,0.0,,0,Free_feed
2023-09-14 21:11:59,1.16.3,Free_feed,4,3.91,3.0,0,Pellet,Left,1,3,69,0,1.01,15.0,,0 days 02:42:15.000000000,1.0,0.25,0.0,0.0,,0,Free_feed
2023-09-14 21:31:08,1.16.3,Free_feed,4,3.91,2.0,0,Pellet,Left,1,3,70,0,,1149.0,,0 days 03:01:24.000000000,1.0,19.15,0.0,0.0,,0,Free_feed
2023-09-14 21:32:56,1.16.3,Free_feed,4,3.91,,0,Poke,Left,2,3,70,0,,,0.0,0 days 03:03:12.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 21:34:27,1.16.3,Free_feed,4,3.91,,0,Poke,Left,2,4,70,0,,,0.98,0 days 03:04:43.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-14 21:40:36,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,2,4,71,0,,568.0,,0 days 03:10:52.000000000,1.0,9.466666666666669,0.0,0.0,,0,Free_feed
2023-09-14 21:41:21,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,2,4,72,0,33.85,45.0,,0 days 03:11:37.000000000,1.0,0.75,0.0,0.0,,0,Free_feed
2023-09-14 21:41:30,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,2,4,73,0,1.13,9.0,,0 days 03:11:46.000000000,1.0,0.15,0.0,0.0,,0,Free_feed
2023-09-14 21:41:43,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,2,4,74,0,1.57,13.0,,0 days 03:11:59.000000000,1.0,0.2166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 21:41:59,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,2,4,75,0,4.23,16.0,,0 days 03:12:15.000000000,1.0,0.2666666666666666,0.0,0.0,,0,Free_feed
2023-09-14 21:42:15,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,2,4,76,0,4.62,16.0,,0 days 03:12:31.000000000,1.0,0.2666666666666666,0.0,0.0,,0,Free_feed
2023-09-14 21:42:31,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,2,4,77,0,3.54,16.0,,0 days 03:12:47.000000000,1.0,0.2666666666666666,0.0,0.0,,0,Free_feed
2023-09-14 21:43:19,1.16.3,Free_feed,4,3.91,,0,Poke,Left,3,4,77,0,,,0.07,0 days 03:13:35.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 21:43:20,1.16.3,Free_feed,4,3.91,,0,Poke,Left,4,4,77,0,,,0.25,0 days 03:13:36.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 21:43:20,1.16.3,Free_feed,4,3.91,,0,Poke,Left,5,4,77,0,,,0.34,0 days 03:13:36.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 21:47:18,1.16.3,Free_feed,4,3.91,,0,Poke,Left,6,4,77,0,,,0.95,0 days 03:17:34.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 21:47:35,1.16.3,Free_feed,4,3.91,,0,Poke,Left,7,4,77,0,,,0.61,0 days 03:17:51.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 21:56:31,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,7,4,78,0,,840.0,,0 days 03:26:47.000000000,1.0,14.0,0.0,0.0,,0,Free_feed
2023-09-14 21:56:40,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,7,4,79,0,0.37,8.0,,0 days 03:26:56.000000000,1.0,0.15,0.0,0.0,,0,Free_feed
2023-09-14 21:56:52,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,7,4,80,0,0.5,13.0,,0 days 03:27:08.000000000,1.0,0.2,0.0,0.0,,0,Free_feed
2023-09-14 21:57:04,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,7,4,81,0,0.56,12.0,,0 days 03:27:20.000000000,1.0,0.2,0.0,0.0,,0,Free_feed
2023-09-14 21:57:19,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,7,4,82,0,3.6,15.0,,0 days 03:27:35.000000000,1.0,0.25,0.0,0.0,,0,Free_feed
2023-09-14 21:57:33,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,7,4,83,0,1.32,14.0,,0 days 03:27:49.000000000,1.0,0.2333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 21:57:50,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,7,4,84,0,5.7,17.0,,0 days 03:28:06.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 21:58:07,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,7,4,85,0,4.24,17.0,,0 days 03:28:23.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 21:58:25,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,7,4,86,0,6.14,18.0,,0 days 03:28:41.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-14 21:58:43,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,7,4,87,0,6.65,18.0,,0 days 03:28:59.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-14 22:02:24,1.16.3,Free_feed,4,3.91,,0,Poke,Left,8,4,87,0,,,0.43,0 days 03:32:40.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-14 22:10:09,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,88,0,,686.0,,0 days 03:40:25.000000000,1.0,11.433333333333334,0.0,0.0,,0,Free_feed
2023-09-14 22:10:17,1.16.3,Free_feed,4,3.91,2.0,0,Pellet,Left,8,4,89,0,0.06,8.0,,0 days 03:40:33.000000000,1.0,0.1333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 22:10:30,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,90,0,1.26,13.0,,0 days 03:40:46.000000000,1.0,0.2166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 22:10:48,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,91,0,6.26,18.0,,0 days 03:41:04.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-14 22:11:00,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,92,0,0.37,12.0,,0 days 03:41:16.000000000,1.0,0.2,0.0,0.0,,0,Free_feed
2023-09-14 22:11:14,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,93,0,2.4,14.0,,0 days 03:41:30.000000000,1.0,0.2333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 22:11:27,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,94,0,0.75,13.0,,0 days 03:41:43.000000000,1.0,0.2166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 22:13:12,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,8,4,95,0,,105.0,,0 days 03:43:28.000000000,1.0,1.75,0.0,0.0,,0,Free_feed
2023-09-14 22:19:33,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,96,0,,381.0,,0 days 03:49:49.000000000,1.0,6.35,0.0,0.0,,0,Free_feed
2023-09-14 22:20:29,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,97,0,44.36,56.0,,0 days 03:50:45.000000000,1.0,0.9333333333333332,0.0,0.0,,0,Free_feed
2023-09-14 22:20:41,1.16.3,Free_feed,4,3.91,2.0,0,Pellet,Left,8,4,98,0,0.37,12.0,,0 days 03:50:57.000000000,1.0,0.2,0.0,0.0,,0,Free_feed
2023-09-14 22:21:01,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,8,4,99,0,7.91,20.0,,0 days 03:51:17.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-14 22:21:17,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,100,0,3.73,16.0,,0 days 03:51:33.000000000,1.0,0.2666666666666666,0.0,0.0,,0,Free_feed
2023-09-14 22:21:34,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,8,4,101,0,4.68,17.0,,0 days 03:51:50.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 22:21:53,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,8,4,102,0,6.71,19.0,,0 days 03:52:09.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 22:22:14,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,103,0,9.31,21.0,,0 days 03:52:30.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-14 22:22:29,1.16.3,Free_feed,4,3.9,2.0,0,Pellet,Left,8,4,104,0,0.82,15.0,,0 days 03:52:45.000000000,1.0,0.25,0.0,0.0,,0,Free_feed
2023-09-14 22:22:47,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,105,0,6.07,18.0,,0 days 03:53:03.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-14 22:23:04,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,8,4,106,0,4.93,17.0,,0 days 03:53:20.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-14 22:23:22,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,107,0,6.52,18.0,,0 days 03:53:38.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-14 22:23:37,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,108,0,3.35,15.0,,0 days 03:53:53.000000000,1.0,0.25,0.0,0.0,,0,Free_feed
2023-09-14 22:23:58,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,109,0,9.5,21.0,,0 days 03:54:14.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-14 22:24:17,1.16.3,Free_feed,4,3.9,1.0,0,Pellet,Left,8,4,110,0,7.41,19.0,,0 days 03:54:33.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 22:24:36,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,111,0,7.28,19.0,,0 days 03:54:52.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-14 22:45:07,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,112,0,,1231.0,,0 days 04:15:23.000000000,1.0,20.516666666666666,0.0,0.0,,0,Free_feed
2023-09-14 22:45:28,1.16.3,Free_feed,4,3.91,1.0,0,Pellet,Left,8,4,113,0,9.25,21.0,,0 days 04:15:44.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
