MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2023-03-08 22:16:16,1.17.0,FR1,5,3.96,,1,Poke,Left,24,34,24,0,,,0.01,0 days 02:21:01.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:16:19,1.17.0,FR1,5,3.97,,1,Poke,Left,24,35,24,0,,,0.0,0 days 02:21:04.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:16:22,1.17.0,FR1,5,3.96,,1,Poke,Left,24,36,24,0,,,0.09,0 days 02:21:07.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:17:23,1.17.0,FR1,5,3.96,,1,Poke,Left,24,37,24,0,,,0.21,0 days 02:22:08.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:17:25,1.17.0,FR1,5,3.96,,1,Poke,Left,24,38,24,0,,,0.04,0 days 02:22:10.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:17:27,1.17.0,FR1,5,3.96,,1,Poke,Left,24,39,24,0,,,0.0,0 days 02:22:12.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:17:28,1.17.0,FR1,5,3.96,,1,Poke,Left,24,40,24,0,,,0.3,0 days 02:22:13.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:17:54,1.17.0,FR1,5,3.96,,1,Poke,Left,24,41,24,0,,,0.65,0 days 02:22:39.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:18:04,1.17.0,FR1,5,3.96,,1,Poke,Left,24,42,24,0,,,0.0,0 days 02:22:49.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:21:43,1.17.0,FR1,5,3.96,,1,Poke,Left,24,43,24,0,,,0.0,0 days 02:26:28.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:25:13,1.17.0,FR1,5,3.96,,1,Poke,Left,24,44,24,0,,,0.04,0 days 02:29:58.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:39:24,1.17.0,FR1,5,3.96,,1,Poke,Left,25,44,24,0,,,0.46,0 days 02:44:09.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:39:26,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,25,44,25,0,1.46,2706.0,,0 days 02:44:11.000000000,1.0,45.1,0.0,0.0,,0,FR1
2023-03-08 22:40:15,1.17.0,FR1,5,3.96,,1,Poke,Left,26,44,25,0,,,0.0,0 days 02:45:00.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:40:18,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,26,44,26,0,2.02,52.0,,0 days 02:45:03.000000000,1.0,0.8666666666666667,0.0,0.0,,0,FR1
2023-03-08 22:44:20,1.17.0,FR1,5,3.96,,1,Poke,Left,27,44,26,0,,,0.5,0 days 02:49:05.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:44:21,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,27,44,27,0,0.73,243.0,,0 days 02:49:06.000000000,1.0,4.05,0.0,0.0,,0,FR1
2023-03-08 22:45:16,1.17.0,FR1,5,3.96,,1,Poke,Left,28,44,27,0,,,0.55,0 days 02:50:01.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:45:17,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,28,44,28,0,0.67,56.0,,0 days 02:50:02.000000000,1.0,0.9333333333333332,0.0,0.0,,0,FR1
2023-03-08 22:46:04,1.17.0,FR1,5,3.96,,1,Poke,Left,29,44,28,0,,,0.82,0 days 02:50:49.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:46:06,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,29,44,29,0,1.16,48.0,,0 days 02:50:51.000000000,1.0,0.8166666666666667,0.0,0.0,,0,FR1
2023-03-08 22:50:52,1.17.0,FR1,5,3.96,,1,Poke,Left,30,44,29,0,,,0.38,0 days 02:55:37.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:50:55,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,30,44,30,0,1.89,290.0,,0 days 02:55:40.000000000,1.0,4.816666666666666,0.0,0.0,,0,FR1
2023-03-08 22:51:17,1.17.0,FR1,5,3.96,,1,Poke,Left,31,44,30,0,,,0.02,0 days 02:56:02.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:51:18,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,31,44,31,0,0.61,23.0,,0 days 02:56:03.000000000,1.0,0.3833333333333333,0.0,0.0,,0,FR1
2023-03-08 22:51:32,1.17.0,FR1,5,3.96,,1,Poke,Left,32,44,31,0,,,0.03,0 days 02:56:17.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:51:34,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,32,44,32,0,0.79,16.0,,0 days 02:56:19.000000000,1.0,0.2666666666666666,0.0,0.0,,0,FR1
2023-03-08 22:52:08,1.17.0,FR1,5,3.96,,1,Poke,Left,33,44,32,0,,,0.1,0 days 02:56:53.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:52:11,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,33,44,33,0,1.59,37.0,,0 days 02:56:56.000000000,1.0,0.6166666666666667,0.0,0.0,,0,FR1
2023-03-08 22:53:01,1.17.0,FR1,5,3.96,,1,Poke,Left,34,44,33,0,,,0.03,0 days 02:57:46.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 22:53:05,1.17.0,FR1,5,3.96,2.0,1,Pellet,Left,34,44,34,0,1.22,54.0,,0 days 02:57:50.000000000,1.0,0.9,0.0,0.0,,0,FR1
2023-03-08 22:53:18,1.17.0,FR1,5,3.96,,1,Poke,Left,34,45,34,0,,,0.34,0 days 02:58:03.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:55:15,1.17.0,FR1,5,3.96,,1,Poke,Left,34,46,34,0,,,2.29,0 days 03:00:00.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 22:55:16,1.17.0,FR1,5,3.96,,1,Poke,Left,34,47,34,0,,,0.0,0 days 03:00:01.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 23:07:39,1.17.0,FR1,5,3.96,,1,Poke,Left,34,48,34,0,,,1.43,0 days 03:12:24.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 23:14:37,1.17.0,FR1,5,3.96,,1,Poke,Left,35,48,34,0,,,0.02,0 days 03:19:22.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:14:39,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,35,48,35,0,1.28,1294.0,,0 days 03:19:24.000000000,1.0,21.566666666666663,0.0,0.0,,0,FR1
2023-03-08 23:15:36,1.17.0,FR1,5,3.96,,1,Poke,Left,36,48,35,0,,,0.25,0 days 03:20:21.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:15:38,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,36,48,36,0,1.22,59.0,,0 days 03:20:23.000000000,1.0,0.9833333333333332,0.0,0.0,,0,FR1
2023-03-08 23:16:05,1.17.0,FR1,5,3.96,,1,Poke,Left,37,48,36,0,,,0.55,0 days 03:20:50.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:16:07,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,37,48,37,0,0.67,29.0,,0 days 03:20:52.000000000,1.0,0.4833333333333333,0.0,0.0,,0,FR1
2023-03-08 23:16:46,1.17.0,FR1,5,3.96,,1,Poke,Left,37,49,37,0,,,0.45,0 days 03:21:31.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 23:25:13,1.17.0,FR1,5,3.96,,1,Poke,Left,37,50,37,0,,,1.4,0 days 03:29:58.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 23:25:22,1.17.0,FR1,5,3.96,,1,Poke,Left,38,50,37,0,,,0.02,0 days 03:30:07.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:25:24,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,38,50,38,0,1.28,557.0,,0 days 03:30:09.000000000,1.0,9.283333333333331,0.0,0.0,,0,FR1
2023-03-08 23:25:47,1.17.0,FR1,5,3.96,,1,Poke,Left,39,50,38,0,,,0.04,0 days 03:30:32.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:25:50,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,39,50,39,0,2.82,26.0,,0 days 03:30:35.000000000,1.0,0.4333333333333333,0.0,0.0,,0,FR1
2023-03-08 23:26:08,1.17.0,FR1,5,3.96,,1,Poke,Left,40,50,39,0,,,0.1,0 days 03:30:53.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:26:11,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,40,50,40,0,2.02,21.0,,0 days 03:30:56.000000000,1.0,0.35,0.0,0.0,,0,FR1
2023-03-08 23:26:30,1.17.0,FR1,5,3.96,,1,Poke,Left,41,50,40,0,,,0.02,0 days 03:31:15.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:26:31,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,41,50,41,0,0.55,20.0,,0 days 03:31:16.000000000,1.0,0.3333333333333333,0.0,0.0,,0,FR1
2023-03-08 23:27:10,1.17.0,FR1,5,3.96,,1,Poke,Left,42,50,41,0,,,0.02,0 days 03:31:55.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:27:12,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,42,50,42,0,1.71,41.0,,0 days 03:31:57.000000000,1.0,0.6833333333333333,0.0,0.0,,0,FR1
2023-03-08 23:27:49,1.17.0,FR1,5,3.96,,1,Poke,Left,43,50,42,0,,,0.42,0 days 03:32:34.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:27:50,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,43,50,43,0,0.48,38.0,,0 days 03:32:35.000000000,1.0,0.6333333333333333,0.0,0.0,,0,FR1
2023-03-08 23:28:16,1.17.0,FR1,5,3.96,,1,Poke,Left,44,50,43,0,,,0.16,0 days 03:33:01.000000000,0.0,,1.0,0.0,1.0,0,FR1
2023-03-08 23:28:18,1.17.0,FR1,5,3.96,1.0,1,Pellet,Left,44,50,44,0,1.28,28.0,,0 days 03:33:03.000000000,1.0,0.4666666666666667,0.0,0.0,,0,FR1
2023-03-08 23:28:46,1.17.0,FR1,5,3.96,,1,Poke,Left,44,51,44,0,,,0.17,0 days 03:33:31.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 23:28:48,1.17.0,FR1,5,3.96,,1,Poke,Left,44,52,44,0,,,0.21,0 days 03:33:33.000000000,0.0,,0.0,1.0,0.0,0,FR1
2023-03-08 23:31:33,1.17.0,FR1,5,3.96,,1,Poke,Left,44,53,44,0,,,0.0,0 days 03:36:18.000000000,0.0,,0.0,1.0,0.0,0,FR1
