MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2023-03-30 09:48:37,3,4.06,,FR1,Poke,Left,0,1,0,,0
2023-03-30 09:48:38,3,4.06,,FR1,Poke,Left,0,2,0,,0
2023-03-30 09:48:40,3,4.06,,FR1,Poke,Left,0,3,0,,0
2023-03-30 09:49:09,3,4.06,,FR1,Poke,Left,1,3,0,,0
2023-03-30 09:49:21,3,4.06,3.0,FR1,Pellet,Left,1,3,1,6.74,0
2023-03-30 09:51:26,3,4.06,,FR1,Poke,Left,1,4,1,,0
2023-03-30 09:51:28,3,4.06,,FR1,Poke,Left,1,5,1,,0
2023-03-30 09:51:29,3,4.05,,FR1,Poke,Left,1,6,1,,0
2023-03-30 09:52:36,3,4.06,,FR1,Poke,Left,1,7,1,,0
2023-03-30 09:54:39,3,4.05,,FR1,Poke,Left,1,8,1,,0
2023-03-30 09:54:40,3,4.06,,FR1,Poke,Left,1,9,1,,0
2023-03-30 10:09:45,3,4.06,,FR1,Poke,Left,2,9,1,,0
2023-03-30 10:09:59,3,4.06,1.0,FR1,Pellet,Left,2,9,2,13.56,0
2023-03-30 10:18:55,3,4.06,,FR1,Poke,Left,2,10,2,,0
2023-03-30 10:19:47,3,4.05,,FR1,Poke,Left,2,11,2,,0
2023-03-30 10:30:16,3,4.06,,FR1,Poke,Left,3,11,2,,0
2023-03-30 10:30:24,3,4.06,1.0,FR1,Pellet,Left,3,11,3,7.84,0
2023-03-30 10:36:06,3,4.05,,FR1,Poke,Left,3,12,3,,0
2023-03-30 10:36:10,3,4.05,,FR1,Poke,Left,3,13,3,,0
2023-03-30 10:38:32,3,4.06,,FR1,Poke,Left,4,13,3,,0
2023-03-30 10:38:39,3,4.06,2.0,FR1,Pellet,Left,4,13,4,3.49,0
2023-03-30 12:30:37,3,4.05,,FR1,Poke,Left,5,13,4,,0
2023-03-30 12:30:44,3,4.05,2.0,FR1,Pellet,Left,5,13,5,4.1,0
2023-03-30 12:32:17,3,4.05,,FR1,Poke,Left,6,13,5,,0
2023-03-30 12:32:20,3,4.05,1.0,FR1,Pellet,Left,6,13,6,2.14,0
2023-03-30 12:33:39,3,4.05,,FR1,Poke,Left,7,13,6,,0
2023-03-30 12:33:42,3,4.05,,FR1,Poke,Left,8,13,6,,0
2023-03-30 12:33:48,3,4.05,1.0,FR1,Pellet,Left,8,13,7,8.58,0
2023-03-30 12:35:52,3,4.05,,FR1,Poke,Left,8,14,7,,0
2023-03-30 12:48:50,3,4.05,,FR1,Poke,Left,8,15,7,,0
2023-03-30 13:18:43,3,4.05,,FR1,Poke,Left,8,16,7,,0
