MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Random_Timeout_Duration,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16
2023-08-15 22:12:14,1.16.3,FR1,14,3.85,,1,Right,Left,6,8,6,0,,,1.8,
2023-08-15 22:19:16,1.16.3,FR1,14,3.85,,1,Right,Left,6,9,6,0,,,0.17,
2023-08-15 22:23:03,1.16.3,FR1,14,3.86,,1,Left,Left,7,9,6,0,,,0.15,
2023-08-15 22:23:04,1.16.3,FR1,14,3.86,1.0,1,Pellet,Left,7,9,7,0,0.36,737.0,,
2023-08-15 22:24:08,1.16.3,FR1,14,3.85,,1,Right,Left,7,10,7,0,,,0.01,
2023-08-15 22:24:16,1.16.3,FR1,14,3.85,,1,Right,Left,7,11,7,0,,,0.39,
2023-08-15 22:24:19,1.16.3,FR1,14,3.85,,1,Right,Left,7,12,7,0,,,0.93,
2023-08-15 22:24:30,1.16.3,FR1,14,3.84,,1,Left,Left,8,12,7,0,,,0.17,
2023-08-15 22:24:31,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,8,12,8,0,0.48,87.0,,
2023-08-15 22:25:11,1.16.3,FR1,14,3.85,,1,Left,Left,9,12,8,0,,,0.54,
2023-08-15 22:25:11,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,10,12,8,0,,,0.02,
2023-08-15 22:25:14,1.16.3,FR1,14,3.85,3.0,1,Pellet,Left,10,12,9,0,0.12,43.0,,
2023-08-15 22:26:10,1.16.3,FR1,14,3.85,,1,Left,Left,11,12,9,0,,,0.16,
2023-08-15 22:26:12,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,11,12,10,0,1.71,58.0,,
2023-08-15 22:28:22,1.16.3,FR1,14,3.85,,1,Right,Left,11,13,10,0,,,0.54,
2023-08-15 22:28:26,1.16.3,FR1,14,3.85,,1,Right,Left,11,14,10,0,,,0.56,
2023-08-15 22:28:28,1.16.3,FR1,14,3.85,,1,Right,Left,11,15,10,0,,,0.14,
2023-08-15 22:28:31,1.16.3,FR1,14,3.85,,1,Right,Left,11,16,10,0,,,0.55,
2023-08-15 22:28:33,1.16.3,FR1,14,3.85,,1,Right,Left,11,17,10,0,,,0.44,
2023-08-15 22:28:37,1.16.3,FR1,14,3.85,,1,Right,Left,11,18,10,0,,,0.03,
2023-08-15 22:28:39,1.16.3,FR1,14,3.86,,1,Right,Left,11,19,10,0,,,1.24,
2023-08-15 22:28:41,1.16.3,FR1,14,3.86,,1,Right,Left,11,20,10,0,,,0.15,
2023-08-15 22:28:43,1.16.3,FR1,14,3.85,,1,Right,Left,11,21,10,0,,,1.04,
2023-08-15 22:29:29,1.16.3,FR1,14,3.85,,1,Left,Left,12,21,10,0,,,0.13,
2023-08-15 22:29:32,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,12,21,11,0,1.52,200.0,,
2023-08-15 22:29:59,1.16.3,FR1,14,3.85,,1,Left,Left,13,21,11,0,,,1.03,
2023-08-15 22:30:00,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,13,21,12,0,0.30,28.0,,
2023-08-15 22:30:22,1.16.3,FR1,14,3.85,,1,Left,Left,14,21,12,0,,,0.04,
2023-08-15 22:30:25,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,14,21,13,0,1.58,25.0,,
2023-08-15 22:30:51,1.16.3,FR1,14,3.85,,1,Left,Left,15,21,13,0,,,0.01,
2023-08-15 22:31:00,1.16.3,FR1,14,3.86,2.0,1,Pellet,Left,15,21,14,0,6.55,35.0,,
2023-08-15 22:31:32,1.16.3,FR1,14,3.85,,1,Left,Left,16,21,14,0,,,0.31,
2023-08-15 22:31:33,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,16,21,15,0,0.12,33.0,,
2023-08-15 22:34:08,1.16.3,FR1,14,3.85,,1,Left,Left,17,21,15,0,,,0.09,
2023-08-15 22:34:09,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,17,21,16,0,0.55,156.0,,
2023-08-15 22:55:47,1.16.3,FR1,14,3.85,,1,Left,Left,18,21,16,0,,,0.57,
2023-08-15 22:55:48,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,18,21,17,0,0.55,1299.0,,
2023-08-15 22:56:28,1.16.3,FR1,14,3.86,,1,Left,Left,19,21,17,0,,,0.1,
2023-08-15 22:56:29,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,19,21,18,0,0.85,41.0,,
2023-08-15 22:56:51,1.16.3,FR1,14,3.85,,1,Left,Left,20,21,18,0,,,0.35,
2023-08-15 22:56:52,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,20,21,19,0,0.30,23.0,,
2023-08-15 22:57:12,1.16.3,FR1,14,3.85,,1,Left,Left,21,21,19,0,,,0.13,
2023-08-15 22:57:13,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,21,21,20,0,0.60,21.0,,
2023-08-15 22:57:28,1.16.3,FR1,14,3.85,,1,Left,Left,22,21,20,0,,,0.03,
2023-08-15 22:57:30,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,22,21,21,0,0.55,17.0,,
2023-08-15 22:57:50,1.16.3,FR1,14,3.85,,1,Left,Left,23,21,21,0,,,0.3,
2023-08-15 22:57:51,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,23,21,22,0,0.67,21.0,,
2023-08-15 22:58:12,1.16.3,FR1,14,3.85,,1,Left,Left,24,21,22,0,,,0.29,
2023-08-15 22:58:14,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,24,21,23,0,1.46,23.0,,
2023-08-15 22:58:31,1.16.3,FR1,14,3.85,,1,Left,Left,25,21,23,0,,,0.11,
2023-08-15 22:58:33,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,25,21,24,0,1.28,19.0,,
2023-08-15 22:58:49,1.16.3,FR1,14,3.85,,1,Left,Left,26,21,24,0,,,0.26,
2023-08-15 22:58:50,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,27,21,24,0,,,0.27,
2023-08-15 22:58:53,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,27,21,25,0,0.42,20.0,,
2023-08-15 22:59:06,1.16.3,FR1,14,3.85,,1,Left,Left,28,21,25,0,,,0.35,
2023-08-15 22:59:08,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,28,21,26,0,1.40,15.0,,
2023-08-15 22:59:28,1.16.3,FR1,14,3.85,,1,Left,Left,29,21,26,0,,,0.19,
2023-08-15 22:59:29,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,29,21,27,0,0.18,21.0,,
2023-08-15 23:04:25,1.16.3,FR1,14,3.85,,1,Left,Left,30,21,27,0,,,0.22,
2023-08-15 23:04:27,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,30,21,28,0,1.16,298.0,,
2023-08-15 23:18:20,1.16.3,FR1,14,3.85,,1,Left,Left,31,21,28,0,,,0.04,
2023-08-15 23:18:24,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,31,21,29,0,4.04,837.0,,
2023-08-15 23:29:23,1.16.3,FR1,14,3.85,,1,Left,Left,32,21,29,0,,,0.28,
2023-08-15 23:29:24,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,32,21,30,0,0.79,660.0,,
2023-08-15 23:30:00,1.16.3,FR1,14,3.86,,1,Left,Left,33,21,30,0,,,0.26,
2023-08-15 23:30:01,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,33,21,31,0,0.55,37.0,,
2023-08-15 23:30:33,1.16.3,FR1,14,3.85,,1,Left,Left,34,21,31,0,,,0.12,
2023-08-15 23:30:33,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,35,21,31,0,,,0.03,
2023-08-15 23:30:36,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,36,21,31,0,,,0.17,
2023-08-15 23:30:37,1.16.3,FR1,14,3.85,,1,LeftWithPellet,Left,37,21,31,0,,,0.31,
2023-08-15 23:30:38,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,37,21,32,0,1.60,37.0,,
2023-08-15 23:30:58,1.16.3,FR1,14,3.85,,1,Left,Left,38,21,32,0,,,0.22,
2023-08-15 23:30:59,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,38,21,33,0,0.06,21.0,,
2023-08-15 23:31:17,1.16.3,FR1,14,3.85,,1,Left,Left,39,21,33,0,,,0.23,
2023-08-15 23:31:18,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,39,21,34,0,0.12,19.0,,
2023-08-15 23:31:36,1.16.3,FR1,14,3.85,,1,Left,Left,40,21,34,0,,,0.34,
2023-08-15 23:31:37,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,40,21,35,0,0.55,19.0,,
2023-08-15 23:32:01,1.16.3,FR1,14,3.85,,1,Left,Left,41,21,35,0,,,0.13,
2023-08-15 23:32:02,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,41,21,36,0,0.48,25.0,,
2023-08-15 23:33:26,1.16.3,FR1,14,3.86,,1,Right,Left,41,22,36,0,,,0.08,
2023-08-15 23:47:55,1.16.3,FR1,14,3.85,,1,Left,Left,42,22,36,0,,,0.03,
2023-08-15 23:47:55,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,43,22,36,0,,,0.01,
2023-08-15 23:48:01,1.16.3,FR1,14,3.84,3.0,1,Pellet,Left,43,22,37,0,0.55,959.0,,
2023-08-15 23:48:32,1.16.3,FR1,14,3.85,,1,Left,Left,44,22,37,0,,,0.28,
2023-08-15 23:48:34,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,44,22,38,0,1.34,33.0,,
2023-08-15 23:48:54,1.16.3,FR1,14,3.85,,1,Left,Left,45,22,38,0,,,0.2,
2023-08-15 23:48:58,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,45,22,39,0,2.51,23.0,,
2023-08-15 23:49:09,1.16.3,FR1,14,3.85,,1,Left,Left,46,22,39,0,,,0.22,
2023-08-15 23:49:10,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,47,22,39,0,,,0.3,
2023-08-15 23:49:11,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,47,22,40,0,0.97,14.0,,
2023-08-15 23:49:31,1.16.3,FR1,14,3.85,,1,Left,Left,48,22,40,0,,,0.09,
2023-08-15 23:49:31,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,49,22,40,0,,,0.21,
2023-08-15 23:49:32,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,50,22,40,0,,,0.27,
2023-08-15 23:49:35,1.16.3,FR1,14,3.85,3.0,1,Pellet,Left,50,22,41,0,0.67,24.0,,
2023-08-15 23:49:50,1.16.3,FR1,14,3.85,,1,Left,Left,51,22,41,0,,,0.02,
2023-08-15 23:49:51,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,51,22,42,0,0.36,16.0,,
2023-08-15 23:50:13,1.16.3,FR1,14,3.85,,1,Left,Left,52,22,42,0,,,0.14,
2023-08-15 23:50:15,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,52,22,43,0,0.67,24.0,,
2023-08-15 23:50:27,1.16.3,FR1,14,3.85,,1,Left,Left,53,22,43,0,,,0.1,
2023-08-15 23:50:27,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,54,22,43,0,,,0.05,
2023-08-15 23:50:30,1.16.3,FR1,14,3.84,,1,LeftDuringDispense,Left,55,22,43,0,,,0.12,
2023-08-15 23:50:32,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,55,22,44,0,1.46,17.0,,
2023-08-16 00:22:21,1.16.3,FR1,14,3.85,,1,Right,Left,55,23,44,0,,,0.48,
2023-08-16 00:22:23,1.16.3,FR1,14,3.85,,1,Right,Left,55,24,44,0,,,0.17,
2023-08-16 00:29:13,1.16.3,FR1,14,3.85,,1,Left,Left,56,24,44,0,,,0.4,
2023-08-16 00:29:14,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,56,24,45,0,0.48,2322.0,,
2023-08-16 00:40:46,1.16.3,FR1,14,3.85,,1,Left,Left,57,24,45,0,,,0.08,
2023-08-16 00:40:48,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,57,24,46,0,0.91,694.0,,
2023-08-16 00:41:14,1.16.3,FR1,14,3.85,,1,Left,Left,58,24,46,0,,,0.26,
2023-08-16 00:41:16,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,58,24,47,0,0.30,28.0,,
2023-08-16 00:41:32,1.16.3,FR1,14,3.85,,1,Left,Left,59,24,47,0,,,0.32,
2023-08-16 00:41:33,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,59,24,48,0,0.24,17.0,,
2023-08-16 00:41:55,1.16.3,FR1,14,3.85,,1,Left,Left,60,24,48,0,,,0.02,
2023-08-16 00:41:55,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,61,24,48,0,,,0.02,
2023-08-16 00:41:58,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,61,24,49,0,0.48,25.0,,
2023-08-16 00:42:15,1.16.3,FR1,14,3.85,,1,Left,Left,62,24,49,0,,,0.31,
2023-08-16 00:42:16,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,62,24,50,0,0.79,18.0,,
2023-08-16 00:42:49,1.16.3,FR1,14,3.85,,1,Right,Left,62,25,50,0,,,0.29,
2023-08-16 00:44:56,1.16.3,FR1,14,3.85,,1,Left,Left,63,25,50,0,,,0.19,
2023-08-16 00:44:57,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,63,25,51,0,0.61,161.0,,
2023-08-16 00:49:55,1.16.3,FR1,14,3.85,,1,Right,Left,63,26,51,0,,,0.33,
2023-08-16 00:54:55,1.16.3,FR1,14,3.85,,1,Left,Left,64,26,51,0,,,0.14,
2023-08-16 00:55:28,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,64,26,52,0,32.48,631.0,,
2023-08-16 01:02:45,1.16.3,FR1,14,3.85,,1,Left,Left,65,26,52,0,,,0.27,
2023-08-16 01:02:46,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,65,26,53,0,0.36,438.0,,
2023-08-16 01:03:08,1.16.3,FR1,14,3.85,,1,Left,Left,66,26,53,0,,,0.06,
2023-08-16 01:03:09,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,66,26,54,0,0.30,23.0,,
2023-08-16 01:08:44,1.16.3,FR1,14,3.85,,1,Right,Left,66,27,54,0,,,0.09,
2023-08-16 01:16:28,1.16.3,FR1,14,3.85,,1,Right,Left,66,28,54,0,,,0.43,
2023-08-16 01:24:20,1.16.3,FR1,14,3.85,,1,Left,Left,67,28,54,0,,,0.17,
2023-08-16 01:24:22,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,67,28,55,0,0.73,1273.0,,
2023-08-16 01:24:35,1.16.3,FR1,14,3.85,,1,Left,Left,68,28,55,0,,,0.22,
2023-08-16 01:24:36,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,68,28,56,0,0.30,14.0,,
2023-08-16 01:25:01,1.16.3,FR1,14,3.84,,1,Left,Left,69,28,56,0,,,0.0,
2023-08-16 01:25:02,1.16.3,FR1,14,3.84,2.0,1,Pellet,Left,69,28,57,0,0.12,26.0,,
2023-08-16 01:25:17,1.16.3,FR1,14,3.84,,1,Left,Left,70,28,57,0,,,0.04,
2023-08-16 01:25:18,1.16.3,FR1,14,3.83,1.0,1,Pellet,Left,70,28,58,0,0.30,16.0,,
2023-08-16 01:33:43,1.16.3,FR1,14,3.83,,1,Left,Left,71,28,58,0,,,0.18,
2023-08-16 01:33:45,1.16.3,FR1,14,3.83,,1,LeftWithPellet,Left,72,28,58,0,,,0.17,
2023-08-16 01:33:46,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,72,28,59,0,1.88,507.0,,
2023-08-16 01:34:09,1.16.3,FR1,14,3.85,,1,Left,Left,73,28,59,0,,,0.19,
2023-08-16 01:34:10,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,73,28,60,0,0.30,25.0,,
2023-08-16 01:34:25,1.16.3,FR1,14,3.85,,1,Left,Left,74,28,60,0,,,0.27,
2023-08-16 01:34:26,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,74,28,61,0,0.18,16.0,,
2023-08-16 01:34:40,1.16.3,FR1,14,3.85,,1,Right,Left,74,29,61,0,,,0.0,
2023-08-16 01:34:41,1.16.3,FR1,14,3.85,,1,Right,Left,74,30,61,0,,,0.07,
2023-08-16 01:45:15,1.16.3,FR1,14,3.85,,1,Left,Left,75,30,61,0,,,0.14,
2023-08-16 01:45:16,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,75,30,62,0,0.48,650.0,,
2023-08-16 01:45:40,1.16.3,FR1,14,3.85,,1,Left,Left,76,30,62,0,,,0.28,
2023-08-16 01:45:41,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,76,30,63,0,0.42,25.0,,
2023-08-16 01:51:36,1.16.3,FR1,14,3.85,,1,Left,Left,77,30,63,0,,,0.27,
2023-08-16 01:51:37,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,77,30,64,0,0.36,356.0,,
2023-08-16 01:51:56,1.16.3,FR1,14,3.85,,1,Left,Left,78,30,64,0,,,0.04,
2023-08-16 01:51:57,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,78,30,65,0,0.36,20.0,,
2023-08-16 01:52:10,1.16.3,FR1,14,3.85,,1,Left,Left,79,30,65,0,,,0.0,
2023-08-16 01:52:11,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,79,30,66,0,0.18,14.0,,
2023-08-16 01:52:29,1.16.3,FR1,14,3.84,,1,Left,Left,80,30,66,0,,,0.21,
2023-08-16 01:52:30,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,81,30,66,0,,,0.06,
2023-08-16 01:52:33,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,82,30,66,0,,,0.25,
2023-08-16 01:52:36,1.16.3,FR1,14,3.85,3.0,1,Pellet,Left,82,30,67,0,0.24,25.0,,
2023-08-16 02:05:36,1.16.3,FR1,14,3.85,,1,Left,Left,83,30,67,0,,,0.26,
2023-08-16 02:05:37,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,83,30,68,0,0.61,781.0,,
2023-08-16 02:06:08,1.16.3,FR1,14,3.85,,1,Left,Left,84,30,68,0,,,0.05,
2023-08-16 02:06:09,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,84,30,69,0,0.55,32.0,,
2023-08-16 02:06:32,1.16.3,FR1,14,3.85,,1,Left,Left,85,30,69,0,,,0.05,
2023-08-16 02:06:33,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,85,30,70,0,0.36,24.0,,
2023-08-16 02:06:48,1.16.3,FR1,14,3.85,,1,Left,Left,86,30,70,0,,,0.24,
2023-08-16 02:06:50,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,86,30,71,0,0.79,17.0,,
2023-08-16 02:07:11,1.16.3,FR1,14,3.85,,1,Left,Left,87,30,71,0,,,0.09,
2023-08-16 02:07:12,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,87,30,72,0,0.18,22.0,,
2023-08-16 02:07:30,1.16.3,FR1,14,3.85,,1,Left,Left,88,30,72,0,,,0.7,
2023-08-16 02:07:41,1.16.3,FR1,14,3.85,2.0,1,Pellet,Left,88,30,73,0,7.72,29.0,,
2023-08-16 02:43:16,1.16.3,FR1,14,3.85,,1,Left,Left,89,30,73,0,,,0.09,
2023-08-16 02:43:17,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,89,30,74,0,0.55,2136.0,,
2023-08-16 02:43:34,1.16.3,FR1,14,3.85,,1,Left,Left,90,30,74,0,,,0.19,
2023-08-16 02:43:35,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,90,30,75,0,0.48,18.0,,
2023-08-16 02:43:57,1.16.3,FR1,14,3.84,,1,Left,Left,91,30,75,0,,,0.33,
2023-08-16 02:43:58,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,91,30,76,0,0.36,23.0,,
2023-08-16 02:44:18,1.16.3,FR1,14,3.84,,1,Left,Left,92,30,76,0,,,0.34,
2023-08-16 02:44:19,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,92,30,77,0,0.36,21.0,,
2023-08-16 02:44:35,1.16.3,FR1,14,3.84,,1,Left,Left,93,30,77,0,,,0.16,
2023-08-16 02:44:36,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,93,30,78,0,0.36,17.0,,
2023-08-16 02:45:00,1.16.3,FR1,14,3.84,,1,Left,Left,94,30,78,0,,,0.15,
2023-08-16 02:45:01,1.16.3,FR1,14,3.83,1.0,1,Pellet,Left,94,30,79,0,0.24,25.0,,
2023-08-16 03:13:59,1.16.3,FR1,14,3.84,,1,Right,Left,94,31,79,0,,,0.22,
2023-08-16 03:20:05,1.16.3,FR1,14,3.83,,1,Left,Left,95,31,79,0,,,0.0,
2023-08-16 03:20:07,1.16.3,FR1,14,3.83,1.0,1,Pellet,Left,95,31,80,0,1.10,2106.0,,
2023-08-16 03:21:33,1.16.3,FR1,14,3.83,,1,Left,Left,96,31,80,0,,,0.09,
2023-08-16 03:21:35,1.16.3,FR1,14,3.83,1.0,1,Pellet,Left,96,31,81,0,0.73,88.0,,
2023-08-16 03:28:17,1.16.3,FR1,14,3.83,,1,Left,Left,97,31,81,0,,,0.69,
2023-08-16 03:28:19,1.16.3,FR1,14,3.83,2.0,1,Pellet,Left,97,31,82,0,0.67,403.0,,
2023-08-16 03:28:24,1.16.3,FR1,14,3.84,,1,Left,Left,98,31,82,0,,,0.16,
2023-08-16 03:28:26,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,98,31,83,0,1.34,8.0,,
2023-08-16 03:30:31,1.16.3,FR1,14,3.84,,1,Left,Left,99,31,83,0,,,0.13,
2023-08-16 03:30:33,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,99,31,84,0,0.79,126.0,,
2023-08-16 03:30:36,1.16.3,FR1,14,3.85,,1,Left,Left,100,31,84,0,,,0.23,
2023-08-16 03:30:39,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,100,31,85,0,1.34,6.0,,
2023-08-16 03:31:18,1.16.3,FR1,14,3.85,,1,Left,Left,101,31,85,0,,,0.22,
2023-08-16 03:31:19,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,101,31,86,0,0.85,41.0,,
2023-08-16 03:31:38,1.16.3,FR1,14,3.85,,1,Left,Left,102,31,86,0,,,0.0,
2023-08-16 03:31:39,1.16.3,FR1,14,3.85,,1,LeftDuringDispense,Left,103,31,86,0,,,0.09,
2023-08-16 03:31:42,1.16.3,FR1,14,3.84,,1,LeftDuringDispense,Left,104,31,86,0,,,0.08,
2023-08-16 03:31:43,1.16.3,FR1,14,3.84,2.0,1,Pellet,Left,104,31,87,0,1.22,24.0,,
2023-08-16 03:31:51,1.16.3,FR1,14,3.85,,1,Left,Left,105,31,87,0,,,0.21,
2023-08-16 03:31:53,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,105,31,88,0,0.85,10.0,,
2023-08-16 03:32:13,1.16.3,FR1,14,3.84,,1,Left,Left,106,31,88,0,,,0.11,
2023-08-16 03:32:17,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,106,31,89,0,3.00,24.0,,
2023-08-16 03:35:04,1.16.3,FR1,14,3.85,,1,Left,Left,107,31,89,0,,,0.13,
2023-08-16 03:39:21,1.16.3,FR1,14,3.85,,1,LeftWithPellet,Left,108,31,89,0,,,0.96,
2023-08-16 03:39:23,1.16.3,FR1,14,3.84,,1,LeftWithPellet,Left,109,31,89,0,,,0.32,
2023-08-16 03:49:26,1.16.3,FR1,14,3.84,2.0,1,Pellet,Left,109,31,90,0,Timed_out,1029.0,,
2023-08-16 04:22:25,1.16.3,FR1,14,3.84,,1,Left,Left,110,31,90,0,,,0.1,
2023-08-16 04:22:26,1.16.3,FR1,14,3.84,1.0,1,Pellet,Left,110,31,91,0,0.42,1980.0,,
2023-08-16 04:22:44,1.16.3,FR1,14,3.84,,1,Left,Left,111,31,91,0,,,0.26,
2023-08-16 04:22:46,1.16.3,FR1,14,3.85,1.0,1,Pellet,Left,111,31,92,0,0.67,20.0,,
2023-08-16 04:31:56,1.16.3,FR1,14,3.84,,1,Left,Left,112,31,92,0,,,0.19,
2023-08-16 04:31:57,1.16.3,FR1,14,3.83,1.0,1,Pellet,Left,112,31,93,0,0.30,551.0,,
2023-08-16 04:35:05,1.16.3,FR1,14,3.85,,1,Left,Left,113,31,93,0,,,0.03,
2023-08-16 04:37:17,1.16.3,FR1,14,3.83,,1,LeftWithPellet,Left,114,31,93,0,,,0.43,
2023-08-16 04:37:19,1.16.3,FR1,14,3.84,,1,LeftWithPellet,Left,115,31,93,0,,,0.24,
2023-08-16 04:37:21,1.16.3,FR1,14,3.84,,1,LeftWithPellet,Left,116,31,93,0,,,0.24,
