MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2023-03-30 10:23:38,18,4.02,,FR1,Poke,Left,0,1,0,,0
2023-03-30 11:49:46,18,4.02,,FR1,Poke,Left,1,1,0,,0
2023-03-30 11:49:53,18,4.01,4.0,FR1,Pellet,Left,1,1,1,1.52,0
2023-03-30 11:52:12,18,4.01,,FR1,Poke,Left,1,2,1,,0
2023-03-30 11:52:18,18,4.02,,FR1,Poke,Left,1,3,1,,0
2023-03-30 13:41:23,18,4.01,,FR1,Poke,Left,1,4,1,,0
2023-03-30 16:10:20,18,4.01,,FR1,Poke,Left,2,4,1,,0
2023-03-30 16:10:54,18,4.0,1.0,FR1,Pellet,Left,2,4,2,32.54,0
2023-03-30 16:13:45,18,4.01,,FR1,Poke,Left,2,5,2,,0
2023-03-30 19:24:51,18,4.0,,FR1,Poke,Left,3,5,2,,0
2023-03-30 19:25:00,18,4.0,1.0,FR1,Pellet,Left,3,5,3,7.91,0
2023-03-30 19:31:40,18,4.01,,FR1,Poke,Left,4,5,3,,0
2023-03-30 19:31:43,18,4.0,,FR1,Poke,Left,5,5,3,,0
2023-03-30 19:31:47,18,4.0,1.0,FR1,Pellet,Left,5,5,4,5.87,0
2023-03-30 19:32:36,18,4.0,,FR1,Poke,Left,6,5,4,,0
2023-03-30 19:32:38,18,4.0,,FR1,Poke,Left,7,5,4,,0
2023-03-30 19:32:46,18,4.0,1.0,FR1,Pellet,Left,7,5,5,8.95,0
2023-03-30 19:33:22,18,4.0,,FR1,Poke,Left,8,5,5,,0
2023-03-30 19:33:30,18,4.01,2.0,FR1,Pellet,Left,8,5,6,4.66,0
2023-03-30 19:34:30,18,4.0,,FR1,Poke,Left,9,5,6,,0
2023-03-30 19:34:34,18,4.0,2.0,FR1,Pellet,Left,9,5,7,3.49,0
2023-03-30 19:35:12,18,4.01,,FR1,Poke,Left,10,5,7,,0
2023-03-30 19:35:16,18,4.0,1.0,FR1,Pellet,Left,10,5,8,4.04,0
2023-03-30 19:38:41,18,4.0,,FR1,Poke,Left,11,5,8,,0
