MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2022-07-09 19:21:19,6,4.02,,FR1,Poke,Left,0,1,0,,0
2022-07-09 19:21:20,6,4.02,,FR1,Poke,Left,0,2,0,,0
2022-07-09 19:21:23,6,4.03,,FR1,Poke,Left,1,2,0,,0
2022-07-09 19:54:09,6,4.02,2.0,FR1,Pellet,Left,1,2,1,,0
2022-07-09 19:56:21,6,4.02,,FR1,Poke,Left,2,2,1,,0
2022-07-09 19:57:32,6,4.02,2.0,FR1,Pellet,Left,2,2,2,,0
2022-07-09 20:08:35,6,4.03,,FR1,Poke,Left,2,3,2,,0
2022-07-09 20:08:36,6,4.02,,FR1,Poke,Left,2,4,2,,0
2022-07-09 20:11:04,6,4.03,,FR1,Poke,Left,2,5,2,,0
2022-07-09 20:45:58,6,4.02,,FR1,Poke,Left,2,6,2,,0
2022-07-09 20:49:21,6,4.02,,FR1,Poke,Left,2,7,2,,0
2022-07-09 20:49:25,6,4.02,,FR1,Poke,Left,2,8,2,,0
2022-07-09 20:49:29,6,4.02,,FR1,Poke,Left,2,9,2,,0
2022-07-09 20:49:31,6,4.02,,FR1,Poke,Left,2,10,2,,0
2022-07-09 20:49:57,6,4.02,,FR1,Poke,Left,3,10,2,,0
2022-07-09 20:50:06,6,4.02,1.0,FR1,Pellet,Left,3,10,3,7.25,0
2022-07-09 21:52:34,6,4.01,,FR1,Poke,Left,3,11,3,,0
2022-07-09 21:58:31,6,4.02,,FR1,Poke,Left,4,11,3,,0
2022-07-09 21:58:38,6,4.02,2.0,FR1,Pellet,Left,4,11,4,3.89,0
2022-07-09 22:59:09,6,4.02,,FR1,Poke,Left,4,12,4,,0
2022-07-09 23:28:12,6,4.02,,FR1,Poke,Left,4,13,4,,0
2022-07-09 23:29:29,6,4.02,,FR1,Poke,Left,4,14,4,,0
2022-07-09 23:33:32,6,4.02,,FR1,Poke,Left,4,15,4,,0
2022-07-09 23:40:23,6,4.02,,FR1,Poke,Left,4,16,4,,0
2022-07-09 23:40:37,6,4.02,,FR1,Poke,Left,5,16,4,,0
2022-07-09 23:40:42,6,4.02,1.0,FR1,Pellet,Left,5,16,5,4.65,0
2022-07-10 00:45:25,6,4.02,,FR1,Poke,Left,5,17,5,,0
2022-07-10 02:02:22,6,4.02,,FR1,Poke,Left,5,18,5,,0
2022-07-10 02:25:45,6,4.02,,FR1,Poke,Left,6,18,5,,0
2022-07-10 02:26:04,6,4.02,1.0,FR1,Pellet,Left,6,18,6,18.3,0
2022-07-10 02:56:31,6,4.02,,FR1,Poke,Left,6,19,6,,0
2022-07-10 03:35:32,6,4.01,,FR1,Poke,Left,7,19,6,,0
2022-07-10 03:35:40,6,4.02,1.0,FR1,Pellet,Left,7,19,7,6.36,0
2022-07-10 04:08:45,6,4.01,,FR1,Poke,Left,7,20,7,,0
2022-07-10 04:19:52,6,4.02,,FR1,Poke,Left,8,20,7,,0
2022-07-10 04:20:02,6,4.01,1.0,FR1,Pellet,Left,8,20,8,9.15,0
2022-07-10 04:38:54,6,4.01,,FR1,Poke,Left,8,21,8,,0
2022-07-10 06:20:56,6,4.01,,FR1,Poke,Left,9,21,8,,0
2022-07-10 06:20:57,6,4.02,1.0,FR1,Pellet,Left,9,21,9,0.16,0
2022-07-10 06:22:11,6,4.02,,FR1,Poke,Left,10,21,9,,0
2022-07-10 06:22:16,6,4.01,1.0,FR1,Pellet,Left,10,21,10,4.53,0
2022-07-10 07:21:42,6,4.01,,FR1,Poke,Left,10,22,10,,0
2022-07-10 09:46:13,6,4.01,,FR1,Poke,Left,10,23,10,,0
2022-07-10 12:08:00,6,4.01,,FR1,Poke,Left,11,23,10,,0
2022-07-10 12:08:03,6,4.0,2.0,FR1,Pellet,Left,11,23,11,2.18,0
2022-07-10 18:10:15,6,4.0,,FR1,Poke,Left,11,24,11,,0
2022-07-10 18:10:19,6,4.0,,FR1,Poke,Left,11,25,11,,0
2022-07-10 19:57:02,6,3.99,,FR1,Poke,Left,12,25,11,,0
2022-07-10 19:57:06,6,4.0,1.0,FR1,Pellet,Left,12,25,12,3.45,0
2022-07-10 20:08:09,6,3.99,,FR1,Poke,Left,13,25,12,,0
2022-07-10 20:08:15,6,3.99,1.0,FR1,Pellet,Left,13,25,13,4.72,0
2022-07-10 20:09:02,6,3.99,,FR1,Poke,Left,14,25,13,,0
2022-07-10 20:09:08,6,3.99,1.0,FR1,Pellet,Left,14,25,14,5.67,0
2022-07-10 20:38:59,6,4.0,,FR1,Poke,Left,14,26,14,,0
2022-07-10 20:39:00,6,4.0,,FR1,Poke,Left,14,27,14,,0
2022-07-10 20:39:05,6,3.99,,FR1,Poke,Left,14,28,14,,0
2022-07-10 20:53:00,6,4.0,,FR1_2s_delay,Poke,Left,14,29,14,,1
2022-07-10 20:53:02,6,4.0,,FR1_2s_delay,Poke,Left,14,30,14,,1
2022-07-10 20:53:04,6,4.0,,FR1_2s_delay,Poke,Left,15,30,14,,1
2022-07-10 20:57:11,6,3.99,5.0,FR1_2s_delay,Pellet,Left,15,30,15,,1
2022-07-10 20:59:55,6,4.0,,FR1_2s_delay,Poke,Left,16,30,15,,1
2022-07-10 21:00:08,6,4.0,2.0,FR1_2s_delay,Pellet,Left,16,30,16,7.95,1
2022-07-10 21:54:39,6,3.99,,FR1_2s_delay,Poke,Left,17,30,16,,1
2022-07-10 21:54:51,6,3.99,1.0,FR1_2s_delay,Pellet,Left,17,30,17,9.1,1
2022-07-10 22:02:44,6,4.0,,FR1_2s_delay,Poke,Left,17,31,17,,1
2022-07-10 22:37:51,6,3.98,,FR1_2s_delay,Poke,Left,18,31,17,,1
2022-07-10 22:38:10,6,3.99,1.0,FR1_2s_delay,Pellet,Left,18,31,18,15.32,1
2022-07-10 23:01:04,6,3.99,,FR1_2s_delay,Poke,Left,19,31,18,,1
2022-07-10 23:01:13,6,3.99,1.0,FR1_2s_delay,Pellet,Left,19,31,19,6.18,1
2022-07-10 23:02:17,6,3.99,,FR1_2s_delay,Poke,Left,20,31,19,,1
2022-07-10 23:02:28,6,3.99,1.0,FR1_2s_delay,Pellet,Left,20,31,20,9.04,1
2022-07-10 23:07:41,6,3.99,,FR1_2s_delay,Poke,Left,21,31,20,,1
2022-07-10 23:08:03,6,3.99,1.0,FR1_2s_delay,Pellet,Left,21,31,21,18.76,1
2022-07-10 23:11:48,6,3.99,,FR1_2s_delay,Poke,Left,22,31,21,,1
2022-07-10 23:11:58,6,3.99,1.0,FR1_2s_delay,Pellet,Left,22,31,22,7.19,1
2022-07-10 23:35:53,6,3.99,,FR1_2s_delay,Poke,Left,22,32,22,,1
2022-07-10 23:37:03,6,3.99,,FR1_2s_delay,Poke,Left,23,32,22,,1
2022-07-10 23:37:16,6,3.99,1.0,FR1_2s_delay,Pellet,Left,23,32,23,10.24,1
2022-07-11 00:26:35,6,3.99,,FR1_2s_delay,Poke,Left,24,32,23,,1
2022-07-11 00:26:43,6,3.98,1.0,FR1_2s_delay,Pellet,Left,24,32,24,5.04,1
2022-07-11 01:08:57,6,3.98,,FR1_2s_delay,Poke,Left,24,33,24,,1
2022-07-11 01:09:17,6,3.98,,FR1_2s_delay,Poke,Left,24,34,24,,1
2022-07-11 01:09:26,6,3.98,,FR1_2s_delay,Poke,Left,24,35,24,,1
2022-07-11 01:09:30,6,3.99,,FR1_2s_delay,Poke,Left,24,36,24,,1
2022-07-11 01:09:34,6,3.98,,FR1_2s_delay,Poke,Left,24,37,24,,1
2022-07-11 01:10:16,6,3.98,,FR1_2s_delay,Poke,Left,24,38,24,,1
2022-07-11 01:22:46,6,3.98,,FR1_2s_delay,Poke,Left,24,39,24,,1
2022-07-11 01:22:58,6,3.98,,FR1_2s_delay,Poke,Left,24,40,24,,1
2022-07-11 01:24:12,6,3.99,,FR1_2s_delay,Poke,Left,24,41,24,,1
2022-07-11 01:24:13,6,3.99,,FR1_2s_delay,Poke,Left,24,42,24,,1
2022-07-11 01:24:15,6,3.98,,FR1_2s_delay,Poke,Left,24,43,24,,1
2022-07-11 01:24:57,6,3.99,,FR1_2s_delay,Poke,Left,24,44,24,,1
2022-07-11 01:25:00,6,3.98,,FR1_2s_delay,Poke,Left,24,45,24,,1
2022-07-11 01:25:01,6,3.98,,FR1_2s_delay,Poke,Left,24,46,24,,1
2022-07-11 01:34:08,6,3.98,,FR1_2s_delay,Poke,Left,25,46,24,,1
2022-07-11 01:34:15,6,3.99,1.0,FR1_2s_delay,Pellet,Left,25,46,25,4.65,1
2022-07-11 01:36:10,6,3.98,,FR1_2s_delay,Poke,Left,26,46,25,,1
2022-07-11 01:36:20,6,3.98,1.0,FR1_2s_delay,Pellet,Left,26,46,26,7.7,1
2022-07-11 01:39:25,6,3.98,,FR1_2s_delay,Poke,Left,27,46,26,,1
2022-07-11 01:39:31,6,3.99,1.0,FR1_2s_delay,Pellet,Left,27,46,27,3.96,1
2022-07-11 01:41:33,6,3.98,,FR1_2s_delay,Poke,Left,28,46,27,,1
2022-07-11 01:41:42,6,3.98,1.0,FR1_2s_delay,Pellet,Left,28,46,28,5.92,1
2022-07-11 01:43:02,6,3.98,,FR1_2s_delay,Poke,Left,28,47,28,,1
2022-07-11 01:43:31,6,3.99,,FR1_2s_delay,Poke,Left,28,48,28,,1
2022-07-11 02:00:02,6,3.98,,FR1_2s_delay,Poke,Left,28,49,28,,1
2022-07-11 02:00:26,6,3.98,,FR1_2s_delay,Poke,Left,29,49,28,,1
2022-07-11 02:00:33,6,3.98,1.0,FR1_2s_delay,Pellet,Left,29,49,29,4.02,1
2022-07-11 02:04:23,6,3.98,,FR1_2s_delay,Poke,Left,30,49,29,,1
2022-07-11 02:04:31,6,3.98,1.0,FR1_2s_delay,Pellet,Left,30,49,30,5.86,1
2022-07-11 02:05:20,6,3.98,,FR1_2s_delay,Poke,Left,31,49,30,,1
2022-07-11 02:05:31,6,3.98,1.0,FR1_2s_delay,Pellet,Left,31,49,31,7.57,1
2022-07-11 02:06:46,6,3.98,,FR1_2s_delay,Poke,Left,32,49,31,,1
2022-07-11 02:06:56,6,3.98,2.0,FR1_2s_delay,Pellet,Left,32,49,32,4.85,1
