MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#
2022-07-09 19:15:38,2,4.05,,FR1,Poke,Left,0,1,0,,0
2022-07-09 19:15:39,2,4.05,,FR1,Poke,Left,0,2,0,,0
2022-07-09 19:15:40,2,4.05,,FR1,Poke,Left,1,2,0,,0
2022-07-09 19:19:33,2,4.05,,FR1,Poke,Left,1,3,0,,0
2022-07-09 19:20:49,2,4.05,2.0,FR1,Pellet,Left,1,3,1,,0
2022-07-09 19:42:24,2,4.03,,FR1,Poke,Left,1,4,1,,0
2022-07-09 19:45:18,2,4.04,,FR1,Poke,Left,1,5,1,,0
2022-07-09 19:45:48,2,4.03,,FR1,Poke,Left,2,5,1,,0
2022-07-09 19:46:24,2,4.03,2.0,FR1,Pellet,Left,2,5,2,33.04,0
2022-07-09 20:06:11,2,4.03,,FR1,Poke,Left,3,5,2,,0
2022-07-09 20:06:44,2,4.03,2.0,FR1,Pellet,Left,3,5,3,30.0,0
2022-07-09 20:09:32,2,4.03,,FR1,Poke,Left,3,6,3,,0
2022-07-09 20:26:59,2,4.03,,FR1,Poke,Left,3,7,3,,0
2022-07-09 20:40:20,2,4.03,,FR1,Poke,Left,3,8,3,,0
2022-07-09 20:40:24,2,4.03,,FR1,Poke,Left,3,9,3,,0
2022-07-09 20:40:26,2,4.03,,FR1,Poke,Left,3,10,3,,0
2022-07-09 20:41:00,2,4.03,,FR1,Poke,Left,4,10,3,,0
2022-07-09 20:41:28,2,4.03,6.0,FR1,Pellet,Left,4,10,4,16.44,0
2022-07-09 20:48:56,2,4.03,,FR1,Poke,Left,5,10,4,,0
2022-07-09 20:49:50,2,4.03,2.0,FR1,Pellet,Left,5,10,5,50.92,0
2022-07-09 21:04:20,2,4.03,,FR1,Poke,Left,5,11,5,,0
2022-07-09 21:04:23,2,4.03,,FR1,Poke,Left,6,11,5,,0
2022-07-09 21:04:29,2,4.03,,FR1,Poke,Left,7,11,5,,0
2022-07-09 21:04:33,2,4.03,1.0,FR1,Pellet,Left,7,11,6,8.25,0
2022-07-09 21:09:59,2,4.03,,FR1,Poke,Left,8,11,6,,0
2022-07-09 21:10:08,2,4.03,1.0,FR1,Pellet,Left,8,11,7,8.13,0
2022-07-09 21:14:20,2,4.03,,FR1,Poke,Left,8,12,7,,0
2022-07-09 21:22:28,2,4.03,,FR1,Poke,Left,9,12,7,,0
2022-07-09 21:22:33,2,4.03,,FR1,Poke,Left,9,13,7,,0
2022-07-09 21:22:36,2,4.03,1.0,FR1,Pellet,Left,9,13,8,6.65,0
2022-07-09 21:26:11,2,4.03,,FR1,Poke,Left,9,14,8,,0
2022-07-09 21:40:41,2,4.03,,FR1,Poke,Left,10,14,8,,0
2022-07-09 21:40:43,2,4.03,1.0,FR1,Pellet,Left,10,14,9,0.66,0
2022-07-09 21:42:12,2,4.03,,FR1,Poke,Left,11,14,9,,0
2022-07-09 21:42:14,2,4.03,1.0,FR1,Pellet,Left,11,14,10,1.04,0
2022-07-09 21:48:54,2,4.03,,FR1,Poke,Left,11,15,10,,0
2022-07-09 21:49:08,2,4.03,,FR1,Poke,Left,11,16,10,,0
2022-07-09 21:49:42,2,4.02,,FR1,Poke,Left,12,16,10,,0
2022-07-09 21:50:15,2,4.03,2.0,FR1,Pellet,Left,12,16,11,29.61,0
2022-07-09 21:51:21,2,4.03,,FR1,Poke,Left,13,16,11,,0
2022-07-09 21:51:28,2,4.03,1.0,FR1,Pellet,Left,13,16,12,6.49,0
2022-07-09 21:54:03,2,4.03,,FR1,Poke,Left,14,16,12,,0
2022-07-09 21:54:11,2,4.03,1.0,FR1,Pellet,Left,14,16,13,7.19,0
2022-07-09 21:54:43,2,4.03,,FR1,Poke,Left,14,17,13,,0
2022-07-09 21:56:32,2,4.03,,FR1,Poke,Left,15,17,13,,0
2022-07-09 21:56:34,2,4.03,1.0,FR1,Pellet,Left,15,17,14,1.61,0
2022-07-09 21:57:08,2,4.03,,FR1,Poke,Left,15,18,14,,0
2022-07-09 21:57:13,2,4.03,,FR1,Poke,Left,15,19,14,,0
2022-07-09 21:57:25,2,4.03,,FR1,Poke,Left,16,19,14,,0
2022-07-09 21:57:28,2,4.03,2.0,FR1,Pellet,Left,16,19,15,1.74,0
2022-07-09 21:58:35,2,4.02,,FR1,Poke,Left,17,19,15,,0
2022-07-09 21:58:39,2,4.03,1.0,FR1,Pellet,Left,17,19,16,3.45,0
2022-07-09 22:14:20,2,4.03,,FR1,Poke,Left,18,19,16,,0
2022-07-09 22:14:25,2,4.03,2.0,FR1,Pellet,Left,18,19,17,1.11,0
2022-07-09 22:15:01,2,4.03,,FR1,Poke,Left,18,20,17,,0
2022-07-09 22:15:23,2,4.03,,FR1,Poke,Left,18,21,17,,0
2022-07-09 22:15:49,2,4.03,,FR1,Poke,Left,19,21,17,,0
2022-07-09 22:16:09,2,4.02,1.0,FR1,Pellet,Left,19,21,18,19.06,0
2022-07-09 22:17:11,2,4.03,,FR1,Poke,Left,20,21,18,,0
2022-07-09 22:17:12,2,4.03,2.0,FR1,Pellet,Left,20,21,19,0.73,0
2022-07-09 22:17:50,2,4.03,,FR1,Poke,Left,21,21,19,,0
2022-07-09 22:18:19,2,4.02,6.0,FR1,Pellet,Left,21,21,20,16.71,0
2022-07-09 22:19:10,2,4.03,,FR1,Poke,Left,21,22,20,,0
2022-07-09 22:19:15,2,4.03,,FR1,Poke,Left,22,22,20,,0
2022-07-09 22:19:17,2,4.03,2.0,FR1,Pellet,Left,22,22,21,0.54,0
2022-07-09 22:20:34,2,4.03,,FR1,Poke,Left,23,22,21,,0
2022-07-09 22:20:38,2,4.03,2.0,FR1,Pellet,Left,23,22,22,2.88,0
2022-07-09 22:22:13,2,4.03,,FR1,Poke,Left,24,22,22,,0
2022-07-09 22:22:16,2,4.02,2.0,FR1,Pellet,Left,24,22,23,2.37,0
2022-07-09 22:22:51,2,4.03,,FR1,Poke,Left,25,22,23,,0
2022-07-09 22:23:24,2,4.02,6.0,FR1,Pellet,Left,25,22,24,22.2,0
2022-07-09 22:24:09,2,4.02,,FR1,Poke,Left,26,22,24,,0
2022-07-09 22:24:12,2,4.03,2.0,FR1,Pellet,Left,26,22,25,1.8,0
2022-07-09 22:43:12,2,4.03,,FR1,Poke,Left,27,22,25,,0
2022-07-09 22:43:16,2,4.02,2.0,FR1,Pellet,Left,27,22,26,3.2,0
2022-07-09 22:43:51,2,4.02,,FR1,Poke,Left,28,22,26,,0
2022-07-09 22:44:22,2,4.02,6.0,FR1,Pellet,Left,28,22,27,19.59,0
2022-07-09 22:45:05,2,4.02,,FR1,Poke,Left,29,22,27,,0
2022-07-09 22:45:11,2,4.03,2.0,FR1,Pellet,Left,29,22,28,4.85,0
2022-07-09 22:45:39,2,4.02,,FR1,Poke,Left,30,22,28,,0
2022-07-09 22:45:41,2,4.02,1.0,FR1,Pellet,Left,30,22,29,1.04,0
2022-07-09 22:46:23,2,4.03,,FR1,Poke,Left,31,22,29,,0
2022-07-09 22:46:25,2,4.02,1.0,FR1,Pellet,Left,31,22,30,1.49,0
2022-07-09 22:46:50,2,4.03,,FR1,Poke,Left,32,22,30,,0
2022-07-09 22:46:52,2,4.03,1.0,FR1,Pellet,Left,32,22,31,1.04,0
2022-07-09 22:47:51,2,4.03,,FR1,Poke,Left,33,22,31,,0
2022-07-09 22:47:56,2,4.03,1.0,FR1,Pellet,Left,33,22,32,3.51,0
2022-07-09 22:51:31,2,4.03,,FR1,Poke,Left,33,23,32,,0
2022-07-09 22:53:10,2,4.03,,FR1,Poke,Left,34,23,32,,0
2022-07-09 22:53:17,2,4.02,1.0,FR1,Pellet,Left,34,23,33,5.54,0
2022-07-09 22:53:54,2,4.03,,FR1,Poke,Left,34,24,33,,0
2022-07-09 23:04:00,2,4.02,,FR1,Poke,Left,34,25,33,,0
2022-07-09 23:11:10,2,4.02,,FR1,Poke,Left,35,25,33,,0
2022-07-09 23:11:11,2,4.02,1.0,FR1,Pellet,Left,35,25,34,0.6,0
2022-07-09 23:12:18,2,4.02,,FR1,Poke,Left,36,25,34,,0
2022-07-09 23:12:32,2,4.02,,FR1,Poke,Left,37,25,34,,0
2022-07-09 23:12:34,2,4.02,6.0,FR1,Pellet,Left,37,25,35,4.84,0
2022-07-09 23:12:54,2,4.0,,FR1,Poke,Left,37,26,35,,0
2022-07-09 23:12:59,2,4.02,,FR1,Poke,Left,37,27,35,,0
2022-07-09 23:13:07,2,4.03,,FR1,Poke,Left,37,28,35,,0
2022-07-09 23:13:35,2,4.02,,FR1,Poke,Left,38,28,35,,0
2022-07-09 23:13:37,2,4.02,1.0,FR1,Pellet,Left,38,28,36,0.79,0
2022-07-09 23:13:54,2,4.02,,FR1,Poke,Left,39,28,36,,0
2022-07-09 23:13:56,2,4.02,2.0,FR1,Pellet,Left,39,28,37,0.6,0
2022-07-09 23:16:15,2,4.02,,FR1,Poke,Left,39,29,37,,0
2022-07-09 23:16:24,2,4.03,,FR1,Poke,Left,40,29,37,,0
2022-07-09 23:16:46,2,4.03,2.0,FR1,Pellet,Left,40,29,38,19.77,0
2022-07-09 23:18:16,2,4.02,,FR1,Poke,Left,41,29,38,,0
2022-07-09 23:18:18,2,4.02,1.0,FR1,Pellet,Left,41,29,39,0.85,0
2022-07-09 23:18:39,2,4.02,,FR1,Poke,Left,42,29,39,,0
2022-07-09 23:19:38,2,4.02,1.0,FR1,Pellet,Left,42,29,40,58.16,0
2022-07-09 23:34:57,2,4.02,,FR1,Poke,Left,42,30,40,,0
2022-07-09 23:35:17,2,4.03,,FR1,Poke,Left,43,30,40,,0
2022-07-09 23:35:21,2,4.02,1.0,FR1,Pellet,Left,43,30,41,3.32,0
2022-07-09 23:52:07,2,4.03,,FR1,Poke,Left,44,30,41,,0
2022-07-09 23:52:27,2,4.02,1.0,FR1,Pellet,Left,44,30,42,18.94,0
2022-07-09 23:53:43,2,4.03,,FR1,Poke,Left,45,30,42,,0
2022-07-09 23:53:46,2,4.03,1.0,FR1,Pellet,Left,45,30,43,2.31,0
2022-07-09 23:56:40,2,4.02,,FR1,Poke,Left,46,30,43,,0
2022-07-09 23:56:43,2,4.02,2.0,FR1,Pellet,Left,46,30,44,0.47,0
2022-07-09 23:58:49,2,4.02,,FR1,Poke,Left,47,30,44,,0
2022-07-09 23:58:53,2,4.02,1.0,FR1,Pellet,Left,47,30,45,3.07,0
2022-07-10 01:00:47,2,4.02,,FR1,Poke,Left,48,30,45,,0
2022-07-10 01:00:49,2,4.02,1.0,FR1,Pellet,Left,48,30,46,1.1,0
2022-07-10 01:02:36,2,4.02,,FR1,Poke,Left,49,30,46,,0
2022-07-10 01:02:38,2,4.02,1.0,FR1,Pellet,Left,49,30,47,1.11,0
2022-07-10 01:03:42,2,4.02,,FR1,Poke,Left,50,30,47,,0
2022-07-10 01:03:44,2,4.02,1.0,FR1,Pellet,Left,50,30,48,0.98,0
2022-07-10 01:08:16,2,4.02,,FR1,Poke,Left,51,30,48,,0
