MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-21 18:09:42,2,3.68,4,Free_feed,Pellet,Left,0,0,1,0.0,0,FED
2020-07-21 18:11:36,2,3.68,1,Free_feed,Pellet,Left,0,0,2,111.0,0,FED
2020-07-21 18:13:41,2,3.68,1,Free_feed,Pellet,Left,0,0,3,0.0,0,FED
2020-07-21 18:15:45,2,3.68,1,Free_feed,Pellet,Left,0,0,4,0.0,0,FED
2020-07-21 18:18:22,2,3.68,1,Free_feed,Pellet,Left,0,0,5,0.0,0,FED
2020-07-21 18:21:53,2,3.67,1,Free_feed,Pellet,Left,0,0,6,0.0,0,FED
2020-07-21 18:24:30,2,3.68,1,Free_feed,Pellet,Left,0,0,7,0.0,0,FED
2020-07-21 18:31:03,2,3.68,1,Free_feed,Pellet,Left,0,0,8,0.0,0,FED
2020-07-21 18:37:18,2,3.67,1,Free_feed,Pellet,Left,0,0,9,22.0,0,FED
2020-07-21 18:44:00,2,3.67,6,Free_feed,Pellet,Left,0,0,10,0.0,0,FED
2020-07-21 18:47:22,2,3.67,1,Free_feed,Pellet,Left,0,0,11,0.0,0,FED
2020-07-21 18:52:57,2,3.67,1,Free_feed,Pellet,Left,0,0,12,0.0,0,FED
2020-07-21 18:58:13,2,3.67,1,Free_feed,Pellet,Left,0,0,13,0.0,0,FED
2020-07-21 19:05:01,2,3.67,1,Free_feed,Pellet,Left,0,0,14,48.0,0,FED
2020-07-21 19:06:42,2,3.67,1,Free_feed,Pellet,Left,0,0,15,50.0,0,FED
2020-07-21 19:11:06,2,3.67,1,Free_feed,Pellet,Left,0,0,16,0.0,0,FED
2020-07-21 19:17:03,2,3.67,6,Free_feed,Pellet,Left,0,0,17,0.0,0,FED
2020-07-21 19:17:31,2,3.67,1,Free_feed,Pellet,Left,0,0,18,26.0,0,FED
2020-07-21 19:37:16,2,3.67,1,Free_feed,Pellet,Left,0,0,19,0.0,0,FED
2020-07-21 19:45:06,2,3.68,1,Free_feed,Pellet,Left,0,0,20,0.0,0,FED
2020-07-21 19:45:40,2,3.67,1,Free_feed,Pellet,Left,0,0,21,31.0,0,FED
2020-07-21 19:49:26,2,3.67,1,Free_feed,Pellet,Left,0,0,22,0.0,0,FED
2020-07-21 19:50:00,2,3.67,1,Free_feed,Pellet,Left,0,0,23,31.0,0,FED
2020-07-21 19:50:12,2,3.67,1,Free_feed,Pellet,Left,0,0,24,10.0,0,FED
2020-07-21 19:50:49,2,3.67,1,Free_feed,Pellet,Left,0,0,25,34.0,0,FED
2020-07-21 19:51:21,2,3.67,1,Free_feed,Pellet,Left,0,0,26,1.0,0,FED
2020-07-21 19:51:39,2,3.67,1,Free_feed,Pellet,Left,0,0,27,15.0,0,FED
2020-07-21 19:53:02,2,3.68,1,Free_feed,Pellet,Left,0,0,28,27.0,0,FED
2020-07-21 19:54:11,2,3.68,1,Free_feed,Pellet,Left,0,0,29,66.0,0,FED
2020-07-21 19:54:25,2,3.67,1,Free_feed,Pellet,Left,0,0,30,12.0,0,FED
2020-07-21 19:54:42,2,3.68,2,Free_feed,Pellet,Left,0,0,31,2.0,0,FED
2020-07-21 19:56:42,2,3.68,1,Free_feed,Pellet,Left,0,0,32,117.0,0,FED
2020-07-21 19:57:17,2,3.67,1,Free_feed,Pellet,Left,0,0,33,32.0,0,FED
2020-07-21 19:57:54,2,3.67,1,Free_feed,Pellet,Left,0,0,34,34.0,0,FED
2020-07-21 19:58:06,2,3.67,1,Free_feed,Pellet,Left,0,0,35,9.0,0,FED
2020-07-21 19:58:34,2,3.67,1,Free_feed,Pellet,Left,0,0,36,25.0,0,FED
2020-07-21 19:58:53,2,3.67,1,Free_feed,Pellet,Left,0,0,37,16.0,0,FED
2020-07-21 20:02:58,2,3.67,1,Free_feed,Pellet,Left,0,0,38,0.0,0,FED
2020-07-21 20:05:14,2,3.67,1,Free_feed,Pellet,Left,0,0,39,0.0,0,FED
