MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-21 16:39:06,3,4.02,2,Free_feed,Pellet,Left,0,0,1,59.0,0,FED
2020-07-21 16:40:07,3,4.02,2,Free_feed,Pellet,Left,0,0,2,56.0,0,FED
2020-07-21 16:44:03,3,4.02,1,Free_feed,Pellet,Left,0,0,3,4.0,0,FED
2020-07-21 17:47:19,3,4.02,1,Free_feed,Pellet,Left,0,0,4,0.0,0,FED
2020-07-21 17:57:08,3,4.02,1,Free_feed,Pellet,Left,0,0,5,0.0,0,FED
2020-07-21 18:06:04,3,4.02,1,Free_feed,Pellet,Left,0,0,6,0.0,0,FED
2020-07-21 18:12:38,3,4.02,1,Free_feed,Pellet,Left,0,0,7,0.0,0,FED
2020-07-21 18:17:47,3,4.02,1,Free_feed,Pellet,Left,0,0,8,0.0,0,FED
2020-07-21 18:22:06,3,4.02,1,Free_feed,Pellet,Left,0,0,9,0.0,0,FED
2020-07-21 18:25:52,3,4.02,1,Free_feed,Pellet,Left,0,0,10,0.0,0,FED
2020-07-21 18:26:25,3,4.02,1,Free_feed,Pellet,Left,0,0,11,30.0,0,FED
2020-07-21 18:29:09,3,4.02,1,Free_feed,Pellet,Left,0,0,12,0.0,0,FED
2020-07-21 18:32:44,3,4.01,2,Free_feed,Pellet,Left,0,0,13,0.0,0,FED
2020-07-21 18:33:05,3,4.01,1,Free_feed,Pellet,Left,0,0,14,18.0,0,FED
2020-07-21 18:37:43,3,4.01,1,Free_feed,Pellet,Left,0,0,15,5.0,0,FED
2020-07-21 18:38:50,3,4.01,1,Free_feed,Pellet,Left,0,0,16,5.0,0,FED
2020-07-21 18:39:32,3,4.02,1,Free_feed,Pellet,Left,0,0,17,39.0,0,FED
2020-07-21 18:41:25,3,4.01,1,Free_feed,Pellet,Left,0,0,18,111.0,0,FED
2020-07-21 19:08:27,3,4.01,1,Free_feed,Pellet,Left,0,0,19,0.0,0,FED
2020-07-21 19:09:08,3,4.01,1,Free_feed,Pellet,Left,0,0,20,39.0,0,FED
2020-07-21 19:10:58,3,4.02,1,Free_feed,Pellet,Left,0,0,21,107.0,0,FED
2020-07-21 19:11:56,3,4.01,1,Free_feed,Pellet,Left,0,0,22,56.0,0,FED
2020-07-21 19:12:37,3,4.01,1,Free_feed,Pellet,Left,0,0,23,38.0,0,FED
2020-07-21 19:12:48,3,4.01,1,Free_feed,Pellet,Left,0,0,24,8.0,0,FED
2020-07-21 19:13:25,3,4.0,2,Free_feed,Pellet,Left,0,0,25,33.0,0,FED
2020-07-21 19:14:01,3,4.02,1,Free_feed,Pellet,Left,0,0,26,34.0,0,FED
2020-07-21 19:14:36,3,4.02,2,Free_feed,Pellet,Left,0,0,27,31.0,0,FED
2020-07-21 19:14:46,3,4.01,1,Free_feed,Pellet,Left,0,0,28,7.0,0,FED
2020-07-21 19:16:32,3,4.01,1,Free_feed,Pellet,Left,0,0,29,103.0,0,FED
2020-07-21 19:23:15,3,4.02,1,Free_feed,Pellet,Left,0,0,30,0.0,0,FED
2020-07-21 19:24:25,3,4.01,2,Free_feed,Pellet,Left,0,0,31,66.0,0,FED
2020-07-21 19:25:54,3,4.01,2,Free_feed,Pellet,Left,0,0,32,65.0,0,FED
2020-07-21 19:26:17,3,4.01,1,Free_feed,Pellet,Left,0,0,33,19.0,0,FED
2020-07-21 19:27:59,3,4.01,1,Free_feed,Pellet,Left,0,0,34,99.0,0,FED
2020-07-21 19:28:49,3,4.01,1,Free_feed,Pellet,Left,0,0,35,48.0,0,FED
