MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Random_Timeout_Duration,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2023-09-15 05:24:17,1.16.3,Free_feed,10,4.04,2.0,0,Pellet,Left,2,0,144,0,8.44,22.0,,,0 days 10:40:21.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 05:24:53,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,145,0,24.4,36.0,,,0 days 10:40:57.000000000,1.0,0.6,0.0,0.0,,0,Free_feed
2023-09-15 05:25:14,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,146,0,10.16,21.0,,,0 days 10:41:18.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 05:38:27,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,147,0,,793.0,,,0 days 10:54:31.000000000,1.0,13.216666666666669,0.0,0.0,,0,Free_feed
2023-09-15 05:38:45,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,148,0,5.81,18.0,,,0 days 10:54:49.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-15 05:39:05,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,0,149,0,7.95,20.0,,,0 days 10:55:09.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 05:39:28,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,0,150,0,10.28,23.0,,,0 days 10:55:32.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 05:39:53,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,0,151,0,13.72,25.0,,,0 days 10:55:57.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 05:40:17,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,152,0,11.57,24.0,,,0 days 10:56:21.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 05:40:37,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,0,153,0,9.12,20.0,,,0 days 10:56:41.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 05:44:01,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,154,0,,204.0,,,0 days 11:00:05.000000000,1.0,3.4,0.0,0.0,,0,Free_feed
2023-09-15 05:44:21,1.16.3,Free_feed,10,4.04,2.0,0,Pellet,Left,2,0,155,0,6.6,20.0,,,0 days 11:00:25.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 05:44:42,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,0,156,0,8.38,21.0,,,0 days 11:00:46.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 05:45:07,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,157,0,13.16,25.0,,,0 days 11:01:11.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 05:45:25,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,158,0,6.42,18.0,,,0 days 11:01:29.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-15 05:45:50,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,0,159,0,13.54,25.0,,,0 days 11:01:54.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 06:40:31,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,160,0,,3281.0,,,0 days 11:56:35.000000000,1.0,54.68333333333333,0.0,0.0,,0,Free_feed
2023-09-15 06:40:52,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,0,161,0,8.81,20.0,,,0 days 11:56:56.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 06:41:20,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,162,0,16.59,29.0,,,0 days 11:57:24.000000000,1.0,0.4666666666666667,0.0,0.0,,0,Free_feed
2023-09-15 06:41:42,1.16.3,Free_feed,10,4.04,1.0,0,Pellet,Left,2,0,163,0,8.87,22.0,,,0 days 11:57:46.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 06:42:05,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,0,164,0,11.63,23.0,,,0 days 11:58:09.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 06:45:10,1.16.3,Free_feed,10,4.04,,0,Poke,Left,2,1,164,0,,,0.14,,0 days 12:01:14.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 06:45:11,1.16.3,Free_feed,10,4.03,,0,Poke,Left,2,2,164,0,,,0.12,,0 days 12:01:15.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 06:45:13,1.16.3,Free_feed,10,4.03,,0,Poke,Left,2,3,164,0,,,0.09,,0 days 12:01:17.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 06:45:14,1.16.3,Free_feed,10,4.03,,0,Poke,Left,2,4,164,0,,,0.03,,0 days 12:01:18.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 06:45:16,1.16.3,Free_feed,10,4.04,,0,Poke,Left,2,5,164,0,,,0.01,,0 days 12:01:20.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 06:45:17,1.16.3,Free_feed,10,4.04,,0,Poke,Left,2,6,164,0,,,0.03,,0 days 12:01:21.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 08:53:01,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,165,0,,7856.0,,,0 days 14:09:05.000000000,1.0,130.93333333333334,0.0,0.0,,0,Free_feed
2023-09-15 08:54:22,1.16.3,Free_feed,10,4.03,3.0,0,Pellet,Left,2,6,166,0,,81.0,,,0 days 14:10:26.000000000,1.0,1.35,0.0,0.0,,0,Free_feed
2023-09-15 08:54:43,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,167,0,8.32,21.0,,,0 days 14:10:47.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 08:55:03,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,168,0,9.12,20.0,,,0 days 14:11:07.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 08:55:28,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,169,0,12.62,25.0,,,0 days 14:11:32.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 08:55:54,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,170,0,13.66,26.0,,,0 days 14:11:58.000000000,1.0,0.4333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 08:56:18,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,171,0,11.69,24.0,,,0 days 14:12:22.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 11:14:32,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,172,0,,8294.0,,,0 days 16:30:36.000000000,1.0,138.23333333333332,0.0,0.0,,0,Free_feed
2023-09-15 11:14:55,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,173,0,10.46,23.0,,,0 days 16:30:59.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 11:15:16,1.16.3,Free_feed,10,4.03,2.0,0,Pellet,Left,2,6,174,0,9.48,21.0,,,0 days 16:31:20.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 11:15:35,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,175,0,8.26,19.0,,,0 days 16:31:39.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-15 11:15:55,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,176,0,8.26,20.0,,,0 days 16:31:59.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 11:16:21,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,177,0,13.41,25.0,,,0 days 16:32:25.000000000,1.0,0.4333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 11:16:38,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,178,0,5.68,18.0,,,0 days 16:32:42.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 11:17:03,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,179,0,12.86,25.0,,,0 days 16:33:07.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 11:17:17,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,180,0,1.76,14.0,,,0 days 16:33:21.000000000,1.0,0.2333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 13:36:21,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,181,0,,8343.0,,,0 days 18:52:25.000000000,1.0,139.06666666666666,0.0,0.0,,0,Free_feed
2023-09-15 13:36:44,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,182,0,11.45,24.0,,,0 days 18:52:48.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 13:37:03,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,183,0,7.1,19.0,,,0 days 18:53:07.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-15 13:37:24,1.16.3,Free_feed,10,4.03,1.0,0,Pellet,Left,2,6,184,0,9.49,21.0,,,0 days 18:53:28.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 13:37:47,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,185,0,10.59,22.0,,,0 days 18:53:51.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 13:38:09,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,186,0,10.28,23.0,,,0 days 18:54:13.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 13:38:28,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,187,0,7.22,19.0,,,0 days 18:54:32.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-15 15:14:05,1.16.3,Free_feed,10,4.03,3.0,0,Pellet,Left,2,6,188,0,,5737.0,,,0 days 20:30:09.000000000,1.0,95.61666666666666,0.0,0.0,,0,Free_feed
2023-09-15 15:14:25,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,189,0,8.99,20.0,,,0 days 20:30:29.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 15:14:46,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,190,0,8.87,21.0,,,0 days 20:30:50.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 15:15:14,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,191,0,15.49,28.0,,,0 days 20:31:18.000000000,1.0,0.4666666666666667,0.0,0.0,,0,Free_feed
2023-09-15 15:15:42,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,192,0,16.17,28.0,,,0 days 20:31:46.000000000,1.0,0.4666666666666667,0.0,0.0,,0,Free_feed
2023-09-15 16:48:19,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,193,0,,5557.0,,,0 days 22:04:23.000000000,1.0,92.61666666666666,0.0,0.0,,0,Free_feed
2023-09-15 16:48:40,1.16.3,Free_feed,10,4.02,2.0,0,Pellet,Left,2,6,194,0,6.73,21.0,,,0 days 22:04:44.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 16:49:06,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,195,0,13.65,25.0,,,0 days 22:05:10.000000000,1.0,0.4333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 16:49:26,1.16.3,Free_feed,10,4.02,2.0,0,Pellet,Left,2,6,196,0,7.64,21.0,,,0 days 22:05:30.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 16:49:48,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,197,0,10.52,22.0,,,0 days 22:05:52.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 16:50:47,1.16.3,Free_feed,10,4.02,2.0,0,Pellet,Left,2,6,198,0,45.12,59.0,,,0 days 22:06:51.000000000,1.0,0.9833333333333332,0.0,0.0,,0,Free_feed
2023-09-15 16:51:13,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,199,0,14.58,26.0,,,0 days 22:07:17.000000000,1.0,0.4333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 16:51:36,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,200,0,10.77,23.0,,,0 days 22:07:40.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 16:51:59,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,201,0,10.71,23.0,,,0 days 22:08:03.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 18:36:13,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,202,0,,,,,0 days 00:00:00.000000000,1.0,,0.0,0.0,,1,Free_feed
2023-09-15 18:36:35,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,203,0,9.79,22.0,,,0 days 00:00:22.000000000,1.0,,0.0,0.0,,1,Free_feed
2023-09-15 18:36:52,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,204,0,4.58,17.0,,,0 days 00:00:39.000000000,1.0,0.2833333333333333,0.0,0.0,,1,Free_feed
2023-09-15 18:37:43,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,205,0,38.61,51.0,,,0 days 00:01:30.000000000,1.0,0.85,0.0,0.0,,1,Free_feed
2023-09-15 18:37:58,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,206,0,4.21,15.0,,,0 days 00:01:45.000000000,1.0,0.25,0.0,0.0,,1,Free_feed
2023-09-15 18:38:19,1.16.3,Free_feed,10,4.02,2.0,0,Pellet,Left,2,6,207,0,6.97,21.0,,,0 days 00:02:06.000000000,1.0,0.35,0.0,0.0,,1,Free_feed
2023-09-15 19:20:44,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,208,0,,2545.0,,,0 days 00:44:31.000000000,1.0,42.41666666666666,0.0,0.0,,1,Free_feed
2023-09-15 19:21:04,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,6,209,0,8.99,20.0,,,0 days 00:44:51.000000000,1.0,0.3333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 19:21:29,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,6,210,0,13.04,25.0,,,0 days 00:45:16.000000000,1.0,0.4166666666666667,0.0,0.0,,1,Free_feed
2023-09-15 19:21:49,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,6,211,0,7.52,20.0,,,0 days 00:45:36.000000000,1.0,0.3333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 19:22:14,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,212,0,13.47,25.0,,,0 days 00:46:01.000000000,1.0,0.4166666666666667,0.0,0.0,,1,Free_feed
2023-09-15 19:22:33,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,6,213,0,7.52,19.0,,,0 days 00:46:20.000000000,1.0,0.3166666666666666,0.0,0.0,,1,Free_feed
2023-09-15 19:24:14,1.16.3,Free_feed,10,4.02,,0,Poke,Left,2,7,213,0,,,0.13,,0 days 00:48:01.000000000,0.0,,0.0,1.0,0.0,1,Free_feed
2023-09-15 20:12:48,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,214,0,,3015.0,,,0 days 01:36:35.000000000,1.0,50.25,0.0,0.0,,1,Free_feed
2023-09-15 20:12:57,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,215,0,0.06,9.0,,,0 days 01:36:44.000000000,1.0,0.15,0.0,0.0,,1,Free_feed
2023-09-15 20:13:04,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,216,0,0.06,7.0,,,0 days 01:36:51.000000000,1.0,0.1166666666666666,0.0,0.0,,1,Free_feed
2023-09-15 20:13:38,1.16.3,Free_feed,10,4.01,2.0,0,Pellet,Left,2,7,217,0,26.37,34.0,,,0 days 01:37:25.000000000,1.0,0.5666666666666667,0.0,0.0,,1,Free_feed
2023-09-15 20:14:04,1.16.3,Free_feed,10,4.01,2.0,0,Pellet,Left,2,7,218,0,13.65,26.0,,,0 days 01:37:51.000000000,1.0,0.4333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 20:14:28,1.16.3,Free_feed,10,4.01,2.0,0,Pellet,Left,2,7,219,0,11.44,24.0,,,0 days 01:38:15.000000000,1.0,0.4,0.0,0.0,,1,Free_feed
2023-09-15 20:14:50,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,220,0,10.77,22.0,,,0 days 01:38:37.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 20:15:23,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,221,0,20.9,33.0,,,0 days 01:39:10.000000000,1.0,0.55,0.0,0.0,,1,Free_feed
2023-09-15 20:15:50,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,222,0,13.9,27.0,,,0 days 01:39:37.000000000,1.0,0.45,0.0,0.0,,1,Free_feed
2023-09-15 20:16:14,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,223,0,12.42,24.0,,,0 days 01:40:01.000000000,1.0,0.4,0.0,0.0,,1,Free_feed
2023-09-15 20:16:40,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,224,0,13.96,26.0,,,0 days 01:40:27.000000000,1.0,0.4333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 20:17:00,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,225,0,8.69,20.0,,,0 days 01:40:47.000000000,1.0,0.3333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 20:42:07,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,226,0,,1507.0,,,0 days 02:05:54.000000000,1.0,25.116666666666667,0.0,0.0,,1,Free_feed
2023-09-15 20:42:41,1.16.3,Free_feed,10,4.01,2.0,0,Pellet,Left,2,7,227,0,20.41,34.0,,,0 days 02:06:28.000000000,1.0,0.5666666666666667,0.0,0.0,,1,Free_feed
2023-09-15 20:42:58,1.16.3,Free_feed,10,4.01,2.0,0,Pellet,Left,2,7,228,0,3.48,17.0,,,0 days 02:06:45.000000000,1.0,0.2833333333333333,0.0,0.0,,1,Free_feed
2023-09-15 20:43:24,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,229,0,14.52,26.0,,,0 days 02:07:11.000000000,1.0,0.4333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 20:43:46,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,230,0,10.59,22.0,,,0 days 02:07:33.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 20:44:10,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,231,0,11.45,24.0,,,0 days 02:07:57.000000000,1.0,0.4,0.0,0.0,,1,Free_feed
2023-09-15 20:44:35,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,232,0,12.91,25.0,,,0 days 02:08:22.000000000,1.0,0.4166666666666667,0.0,0.0,,1,Free_feed
2023-09-15 20:44:58,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,233,0,11.08,23.0,,,0 days 02:08:45.000000000,1.0,0.3833333333333333,0.0,0.0,,1,Free_feed
2023-09-15 20:45:20,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,234,0,10.28,22.0,,,0 days 02:09:07.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 20:58:28,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,235,0,,788.0,,,0 days 02:22:15.000000000,1.0,13.133333333333333,0.0,0.0,,1,Free_feed
2023-09-15 21:01:01,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,236,0,,153.0,,,0 days 02:24:48.000000000,1.0,2.55,0.0,0.0,,1,Free_feed
2023-09-15 21:01:25,1.16.3,Free_feed,10,4.02,2.0,0,Pellet,Left,2,7,237,0,9.97,24.0,,,0 days 02:25:12.000000000,1.0,0.4,0.0,0.0,,1,Free_feed
2023-09-15 21:01:42,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,238,0,5.25,17.0,,,0 days 02:25:29.000000000,1.0,0.2833333333333333,0.0,0.0,,1,Free_feed
2023-09-15 21:02:00,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,239,0,5.62,17.0,,,0 days 02:25:47.000000000,1.0,0.3,0.0,0.0,,1,Free_feed
2023-09-15 21:02:21,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,240,0,8.99,22.0,,,0 days 02:26:08.000000000,1.0,0.35,0.0,0.0,,1,Free_feed
2023-09-15 21:02:41,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,241,0,8.01,20.0,,,0 days 02:26:28.000000000,1.0,0.3333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 21:02:59,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,242,0,6.3,18.0,,,0 days 02:26:46.000000000,1.0,0.3,0.0,0.0,,1,Free_feed
2023-09-15 21:03:18,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,243,0,7.09,19.0,,,0 days 02:27:05.000000000,1.0,0.3166666666666666,0.0,0.0,,1,Free_feed
2023-09-15 21:03:39,1.16.3,Free_feed,10,4.01,2.0,0,Pellet,Left,2,7,244,0,7.46,21.0,,,0 days 02:27:26.000000000,1.0,0.35,0.0,0.0,,1,Free_feed
2023-09-15 21:04:00,1.16.3,Free_feed,10,4.01,2.0,0,Pellet,Left,2,7,245,0,9.24,21.0,,,0 days 02:27:47.000000000,1.0,0.35,0.0,0.0,,1,Free_feed
2023-09-15 21:04:19,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,246,0,7.52,19.0,,,0 days 02:28:06.000000000,1.0,0.3166666666666666,0.0,0.0,,1,Free_feed
2023-09-15 21:24:27,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,247,0,,1208.0,,,0 days 02:48:14.000000000,1.0,20.133333333333333,0.0,0.0,,1,Free_feed
2023-09-15 21:25:22,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,248,0,42.86,55.0,,,0 days 02:49:09.000000000,1.0,0.9166666666666666,0.0,0.0,,1,Free_feed
2023-09-15 21:25:41,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,249,0,7.34,19.0,,,0 days 02:49:28.000000000,1.0,0.3166666666666666,0.0,0.0,,1,Free_feed
2023-09-15 21:26:04,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,250,0,11.39,23.0,,,0 days 02:49:51.000000000,1.0,0.3833333333333333,0.0,0.0,,1,Free_feed
2023-09-15 21:26:22,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,251,0,6.48,18.0,,,0 days 02:50:09.000000000,1.0,0.3,0.0,0.0,,1,Free_feed
2023-09-15 21:26:44,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,252,0,10.1,22.0,,,0 days 02:50:31.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 21:27:06,1.16.3,Free_feed,10,4.02,1.0,0,Pellet,Left,2,7,253,0,9.79,22.0,,,0 days 02:50:53.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 21:27:32,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,254,0,14.03,26.0,,,0 days 02:51:19.000000000,1.0,0.4333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 21:27:50,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,255,0,5.87,18.0,,,0 days 02:51:37.000000000,1.0,0.3,0.0,0.0,,1,Free_feed
2023-09-15 21:28:12,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,256,0,9.79,22.0,,,0 days 02:51:59.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 21:41:57,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,257,0,,825.0,,,0 days 03:05:44.000000000,1.0,13.75,0.0,0.0,,1,Free_feed
2023-09-15 22:00:09,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,258,0,,1092.0,,,0 days 03:23:56.000000000,1.0,18.2,0.0,0.0,,1,Free_feed
2023-09-15 22:00:36,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,259,0,14.82,27.0,,,0 days 03:24:23.000000000,1.0,0.45,0.0,0.0,,1,Free_feed
2023-09-15 22:00:58,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,260,0,9.42,22.0,,,0 days 03:24:45.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 22:01:20,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,261,0,11.32,22.0,,,0 days 03:25:07.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 22:01:45,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,262,0,12.91,25.0,,,0 days 03:25:32.000000000,1.0,0.4166666666666667,0.0,0.0,,1,Free_feed
2023-09-15 22:02:10,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,263,0,12.36,25.0,,,0 days 03:25:57.000000000,1.0,0.4166666666666667,0.0,0.0,,1,Free_feed
2023-09-15 22:02:37,1.16.3,Free_feed,10,4.0,1.0,0,Pellet,Left,2,7,264,0,15.68,27.0,,,0 days 03:26:24.000000000,1.0,0.45,0.0,0.0,,1,Free_feed
2023-09-15 22:02:58,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,265,0,8.63,21.0,,,0 days 03:26:45.000000000,1.0,0.35,0.0,0.0,,1,Free_feed
2023-09-15 22:03:21,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,266,0,10.52,23.0,,,0 days 03:27:08.000000000,1.0,0.3833333333333333,0.0,0.0,,1,Free_feed
2023-09-15 22:34:30,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,267,0,,1869.0,,,0 days 03:58:17.000000000,1.0,31.15,0.0,0.0,,1,Free_feed
2023-09-15 23:10:50,1.16.3,Free_feed,10,4.01,1.0,0,Pellet,Left,2,7,268,0,,2180.0,,,0 days 04:34:37.000000000,1.0,36.333333333333336,0.0,0.0,,1,Free_feed
