MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Random_Timeout_Duration,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2023-09-15 04:19:47,1.16.3,Free_feed,1,3.99,2.0,0,Pellet,Left,7,6,110,0,10.52,22.0,,,0 days 10:00:03.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 04:20:15,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,7,6,111,0,16.16,28.0,,,0 days 10:00:31.000000000,1.0,0.4666666666666667,0.0,0.0,,0,Free_feed
2023-09-15 04:58:54,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,7,6,112,0,,2319.0,,,0 days 10:39:10.000000000,1.0,38.65,0.0,0.0,,0,Free_feed
2023-09-15 05:04:58,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,7,6,113,0,,364.0,,,0 days 10:45:14.000000000,1.0,6.066666666666666,0.0,0.0,,0,Free_feed
2023-09-15 05:05:25,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,7,6,114,0,15.19,27.0,,,0 days 10:45:41.000000000,1.0,0.45,0.0,0.0,,0,Free_feed
2023-09-15 05:05:57,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,7,6,115,0,19.36,32.0,,,0 days 10:46:13.000000000,1.0,0.5333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 05:06:20,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,7,6,116,0,11.63,23.0,,,0 days 10:46:36.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 05:06:45,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,7,6,117,0,13.71,25.0,,,0 days 10:47:01.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 05:07:14,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,7,6,118,0,16.35,29.0,,,0 days 10:47:30.000000000,1.0,0.4833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 05:07:38,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,7,6,119,0,12.79,24.0,,,0 days 10:47:54.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 05:38:22,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,7,6,120,0,,1844.0,,,0 days 11:18:38.000000000,1.0,30.73333333333333,0.0,0.0,,0,Free_feed
2023-09-15 05:38:47,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,7,6,121,0,13.53,25.0,,,0 days 11:19:03.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 05:39:14,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,7,6,122,0,14.7,27.0,,,0 days 11:19:30.000000000,1.0,0.45,0.0,0.0,,0,Free_feed
2023-09-15 05:39:38,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,7,6,123,0,11.88,24.0,,,0 days 11:19:54.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 05:39:57,1.16.3,Free_feed,1,3.98,2.0,0,Pellet,Left,7,6,124,0,5.01,19.0,,,0 days 11:20:13.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-15 05:40:33,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,7,6,125,0,24.46,36.0,,,0 days 11:20:49.000000000,1.0,0.6,0.0,0.0,,0,Free_feed
2023-09-15 06:05:30,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,7,6,126,0,,1497.0,,,0 days 11:45:46.000000000,1.0,24.95,0.0,0.0,,0,Free_feed
2023-09-15 06:05:35,1.16.3,Free_feed,1,3.99,,0,Poke,Left,8,6,126,0,,,,,0 days 11:45:51.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 06:09:33,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,8,6,127,0,,243.0,,,0 days 11:49:49.000000000,1.0,4.05,0.0,0.0,,0,Free_feed
2023-09-15 06:10:00,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,8,6,128,0,14.88,27.0,,,0 days 11:50:16.000000000,1.0,0.45,0.0,0.0,,0,Free_feed
2023-09-15 06:10:18,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,8,6,129,0,5.8,18.0,,,0 days 11:50:34.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-15 06:10:39,1.16.3,Free_feed,1,3.99,2.0,0,Pellet,Left,8,6,130,0,7.03,21.0,,,0 days 11:50:55.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 06:10:59,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,8,6,131,0,8.01,20.0,,,0 days 11:51:15.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 06:11:19,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,8,6,132,0,8.5,20.0,,,0 days 11:51:35.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 06:11:40,1.16.3,Free_feed,1,3.98,2.0,0,Pellet,Left,8,6,133,0,6.66,21.0,,,0 days 11:51:56.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 06:12:01,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,8,6,134,0,8.62,21.0,,,0 days 11:52:17.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 06:12:23,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,8,6,135,0,10.95,22.0,,,0 days 11:52:39.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 06:14:37,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,8,6,136,0,,134.0,,,0 days 11:54:53.000000000,1.0,2.2333333333333334,0.0,0.0,,0,Free_feed
2023-09-15 06:15:29,1.16.3,Free_feed,1,3.98,,0,Poke,Left,9,6,136,0,,,0.08,,0 days 11:55:45.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 06:24:11,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,9,6,137,0,,574.0,,,0 days 12:04:27.000000000,1.0,9.566666666666666,0.0,0.0,,0,Free_feed
2023-09-15 06:24:33,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,138,0,10.09,22.0,,,0 days 12:04:49.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 06:25:07,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,139,0,22.5,34.0,,,0 days 12:05:23.000000000,1.0,0.5666666666666667,0.0,0.0,,0,Free_feed
2023-09-15 06:25:31,1.16.3,Free_feed,1,3.98,3.0,0,Pellet,Left,9,6,140,0,7.52,24.0,,,0 days 12:05:47.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 06:25:49,1.16.3,Free_feed,1,3.98,2.0,0,Pellet,Left,9,6,141,0,6.97,18.0,,,0 days 12:06:05.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-15 06:26:06,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,142,0,5.07,17.0,,,0 days 12:06:22.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 06:37:30,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,143,0,,684.0,,,0 days 12:17:46.000000000,1.0,11.4,0.0,0.0,,0,Free_feed
2023-09-15 06:42:42,1.16.3,Free_feed,1,3.99,1.0,0,Pellet,Left,9,6,144,0,,312.0,,,0 days 12:22:58.000000000,1.0,5.2,0.0,0.0,,0,Free_feed
2023-09-15 06:58:13,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,145,0,,931.0,,,0 days 12:38:29.000000000,1.0,15.516666666666667,0.0,0.0,,0,Free_feed
2023-09-15 07:00:37,1.16.3,Free_feed,1,3.98,2.0,0,Pellet,Left,9,6,146,0,,144.0,,,0 days 12:40:53.000000000,1.0,2.4,0.0,0.0,,0,Free_feed
2023-09-15 07:00:56,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,147,0,7.89,19.0,,,0 days 12:41:12.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-15 07:01:12,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,148,0,3.72,16.0,,,0 days 12:41:28.000000000,1.0,0.2666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 07:01:32,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,149,0,8.38,20.0,,,0 days 12:41:48.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 07:01:50,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,150,0,6.05,18.0,,,0 days 12:42:06.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-15 07:02:12,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,151,0,9.36,22.0,,,0 days 12:42:28.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 07:02:35,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,152,0,11.44,23.0,,,0 days 12:42:51.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 07:02:56,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,153,0,10.16,21.0,,,0 days 12:43:12.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 07:39:30,1.16.3,Free_feed,1,3.98,2.0,0,Pellet,Left,9,6,154,0,,2194.0,,,0 days 13:19:46.000000000,1.0,36.56666666666667,0.0,0.0,,0,Free_feed
2023-09-15 07:39:42,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,155,0,0.6,12.0,,,0 days 13:19:58.000000000,1.0,0.2,0.0,0.0,,0,Free_feed
2023-09-15 07:40:39,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,156,0,44.41,57.0,,,0 days 13:20:55.000000000,1.0,0.95,0.0,0.0,,0,Free_feed
2023-09-15 07:41:06,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,157,0,15.8,27.0,,,0 days 13:21:22.000000000,1.0,0.45,0.0,0.0,,0,Free_feed
2023-09-15 07:41:41,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,9,6,158,0,23.05,35.0,,,0 days 13:21:57.000000000,1.0,0.5833333333333334,0.0,0.0,,0,Free_feed
2023-09-15 08:03:55,1.16.3,Free_feed,1,3.98,,0,Poke,Left,9,7,158,0,,,0.17,,0 days 13:44:11.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 08:15:18,1.16.3,Free_feed,1,3.99,,0,Poke,Left,10,7,158,0,,,0.93,,0 days 13:55:34.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 08:15:20,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,10,7,159,0,,2019.0,,,0 days 13:55:36.000000000,1.0,33.65,0.0,0.0,,0,Free_feed
2023-09-15 08:15:23,1.16.3,Free_feed,1,3.98,,0,Poke,Left,11,7,159,0,,,,,0 days 13:55:39.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 08:15:24,1.16.3,Free_feed,1,3.98,,0,Poke,Left,12,7,159,0,,,,,0 days 13:55:40.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 08:15:24,1.16.3,Free_feed,1,3.98,,0,Poke,Left,13,7,159,0,,,,,0 days 13:55:40.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 08:15:25,1.16.3,Free_feed,1,3.98,,0,Poke,Left,14,7,159,0,,,,,0 days 13:55:41.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 08:15:32,1.16.3,Free_feed,1,3.98,,0,Poke,Left,15,7,159,0,,,0.35,,0 days 13:55:48.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 08:17:42,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,15,7,160,0,,142.0,,,0 days 13:57:58.000000000,1.0,2.3666666666666667,0.0,0.0,,0,Free_feed
2023-09-15 08:18:07,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,15,7,161,0,13.9,25.0,,,0 days 13:58:23.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 08:18:24,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,15,7,162,0,4.83,17.0,,,0 days 13:58:40.000000000,1.0,0.2833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 08:18:42,1.16.3,Free_feed,1,3.98,2.0,0,Pellet,Left,15,7,163,0,4.95,18.0,,,0 days 13:58:58.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-15 08:18:58,1.16.3,Free_feed,1,3.98,2.0,0,Pellet,Left,15,7,164,0,2.56,16.0,,,0 days 13:59:14.000000000,1.0,0.2666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 08:19:16,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,15,7,165,0,6.6,18.0,,,0 days 13:59:32.000000000,1.0,0.3,0.0,0.0,,0,Free_feed
2023-09-15 08:19:37,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,15,7,166,0,9.73,21.0,,,0 days 13:59:53.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 08:50:47,1.16.3,Free_feed,1,3.98,,0,Poke,Left,16,7,166,0,,,0.01,,0 days 14:31:03.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 09:10:28,1.16.3,Free_feed,1,3.98,1.0,0,Pellet,Left,16,7,167,0,,3051.0,,,0 days 14:50:44.000000000,1.0,50.85,0.0,0.0,,0,Free_feed
2023-09-15 11:59:30,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,16,7,168,0,,10142.0,,,0 days 17:39:46.000000000,1.0,169.03333333333333,0.0,0.0,,0,Free_feed
2023-09-15 12:00:06,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,16,7,169,0,24.29,36.0,,,0 days 17:40:22.000000000,1.0,0.6,0.0,0.0,,0,Free_feed
2023-09-15 12:00:22,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,16,7,170,0,4.46,16.0,,,0 days 17:40:38.000000000,1.0,0.2666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 12:00:52,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,16,7,171,0,18.5,30.0,,,0 days 17:41:08.000000000,1.0,0.5,0.0,0.0,,0,Free_feed
2023-09-15 12:01:23,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,16,7,172,0,19.35,31.0,,,0 days 17:41:39.000000000,1.0,0.5166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 12:01:49,1.16.3,Free_feed,1,3.97,2.0,0,Pellet,Left,16,7,173,0,14.08,26.0,,,0 days 17:42:05.000000000,1.0,0.4333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 12:02:15,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,16,7,174,0,14.94,26.0,,,0 days 17:42:31.000000000,1.0,0.4333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 12:02:42,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,16,7,175,0,14.51,27.0,,,0 days 17:42:58.000000000,1.0,0.45,0.0,0.0,,0,Free_feed
2023-09-15 12:03:07,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,16,7,176,0,13.29,25.0,,,0 days 17:43:23.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 12:07:04,1.16.3,Free_feed,1,3.97,,0,Poke,Left,16,8,176,0,,,0.04,,0 days 17:47:20.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 12:11:24,1.16.3,Free_feed,1,3.97,,0,Poke,Left,16,9,176,0,,,0.07,,0 days 17:51:40.000000000,0.0,,0.0,1.0,0.0,0,Free_feed
2023-09-15 12:14:33,1.16.3,Free_feed,1,3.97,,0,Poke,Left,17,9,176,0,,,0.17,,0 days 17:54:49.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 12:29:48,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,17,9,177,0,,1601.0,,,0 days 18:10:04.000000000,1.0,26.683333333333337,0.0,0.0,,0,Free_feed
2023-09-15 13:56:00,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,17,9,178,0,,5172.0,,,0 days 19:36:16.000000000,1.0,86.2,0.0,0.0,,0,Free_feed
2023-09-15 13:56:27,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,179,0,14.52,27.0,,,0 days 19:36:43.000000000,1.0,0.45,0.0,0.0,,0,Free_feed
2023-09-15 13:56:52,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,180,0,13.9,25.0,,,0 days 19:37:08.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 13:57:20,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,181,0,16.05,28.0,,,0 days 19:37:36.000000000,1.0,0.4666666666666667,0.0,0.0,,0,Free_feed
2023-09-15 13:57:45,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,17,9,182,0,13.16,25.0,,,0 days 19:38:01.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 13:58:08,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,183,0,10.71,23.0,,,0 days 19:38:24.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 13:58:28,1.16.3,Free_feed,1,3.96,2.0,0,Pellet,Left,17,9,184,0,6.18,20.0,,,0 days 19:38:44.000000000,1.0,0.3333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 13:58:52,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,185,0,12.19,24.0,,,0 days 19:39:08.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 13:59:18,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,186,0,13.66,26.0,,,0 days 19:39:34.000000000,1.0,0.4333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 13:59:43,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,187,0,12.99,25.0,,,0 days 19:39:59.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 15:27:05,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,188,0,,5242.0,,,0 days 21:07:21.000000000,1.0,87.36666666666666,0.0,0.0,,0,Free_feed
2023-09-15 15:27:15,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,189,0,0.24,10.0,,,0 days 21:07:31.000000000,1.0,0.1666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 15:27:23,1.16.3,Free_feed,1,3.97,1.0,0,Pellet,Left,17,9,190,0,0.06,8.0,,,0 days 21:07:39.000000000,1.0,0.1333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 15:27:47,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,191,0,12.49,24.0,,,0 days 21:08:03.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 15:28:08,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,192,0,9.54,21.0,,,0 days 21:08:24.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 15:28:30,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,193,0,10.89,22.0,,,0 days 21:08:46.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 15:28:57,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,194,0,14.58,27.0,,,0 days 21:09:13.000000000,1.0,0.45,0.0,0.0,,0,Free_feed
2023-09-15 15:29:23,1.16.3,Free_feed,1,3.96,2.0,0,Pellet,Left,17,9,195,0,12.79,26.0,,,0 days 21:09:39.000000000,1.0,0.4333333333333333,0.0,0.0,,0,Free_feed
2023-09-15 15:29:46,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,196,0,11.08,23.0,,,0 days 21:10:02.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 15:30:08,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,197,0,9.91,22.0,,,0 days 21:10:24.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 15:30:31,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,198,0,11.08,23.0,,,0 days 21:10:47.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 15:30:54,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,17,9,199,0,10.52,23.0,,,0 days 21:11:10.000000000,1.0,0.3833333333333333,0.0,0.0,,0,Free_feed
2023-09-15 15:34:42,1.16.3,Free_feed,1,3.97,,0,Poke,Left,18,9,199,0,,,0.49,,0 days 21:14:58.000000000,0.0,,1.0,0.0,1.0,0,Free_feed
2023-09-15 17:11:21,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,9,200,0,,6027.0,,,0 days 22:51:37.000000000,1.0,100.45,0.0,0.0,,0,Free_feed
2023-09-15 17:11:40,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,9,201,0,7.52,19.0,,,0 days 22:51:56.000000000,1.0,0.3166666666666666,0.0,0.0,,0,Free_feed
2023-09-15 17:12:04,1.16.3,Free_feed,1,3.96,2.0,0,Pellet,Left,18,9,202,0,10.03,24.0,,,0 days 22:52:20.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 17:12:40,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,9,203,0,24.59,36.0,,,0 days 22:52:56.000000000,1.0,0.6,0.0,0.0,,0,Free_feed
2023-09-15 17:13:01,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,9,204,0,9.42,21.0,,,0 days 22:53:17.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 17:13:25,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,9,205,0,12.43,24.0,,,0 days 22:53:41.000000000,1.0,0.4,0.0,0.0,,0,Free_feed
2023-09-15 17:13:47,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,9,206,0,9.91,22.0,,,0 days 22:54:03.000000000,1.0,0.3666666666666666,0.0,0.0,,0,Free_feed
2023-09-15 17:14:08,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,9,207,0,8.87,21.0,,,0 days 22:54:24.000000000,1.0,0.35,0.0,0.0,,0,Free_feed
2023-09-15 17:14:33,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,9,208,0,12.91,25.0,,,0 days 22:54:49.000000000,1.0,0.4166666666666667,0.0,0.0,,0,Free_feed
2023-09-15 18:11:08,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,9,209,0,,3395.0,,,0 days 23:51:24.000000000,1.0,56.583333333333336,0.0,0.0,,0,Free_feed
2023-09-15 18:19:04,1.16.3,Free_feed,1,3.96,,0,Poke,Left,18,10,209,0,,,0.74,,0 days 00:00:00.000000000,0.0,,0.0,1.0,0.0,1,Free_feed
2023-09-15 18:19:59,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,10,210,0,,,,,0 days 00:00:55.000000000,1.0,,0.0,0.0,,1,Free_feed
2023-09-15 18:20:23,1.16.3,Free_feed,1,3.96,3.0,0,Pellet,Left,18,10,211,0,7.76,24.0,,,0 days 00:01:19.000000000,1.0,0.4,0.0,0.0,,1,Free_feed
2023-09-15 18:20:39,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,10,212,0,4.21,16.0,,,0 days 00:01:35.000000000,1.0,0.2666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 18:21:11,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,10,213,0,19.48,32.0,,,0 days 00:02:07.000000000,1.0,0.5333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 18:21:31,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,10,214,0,8.68,20.0,,,0 days 00:02:27.000000000,1.0,0.3333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 18:21:51,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,10,215,0,8.25,20.0,,,0 days 00:02:47.000000000,1.0,0.3333333333333333,0.0,0.0,,1,Free_feed
2023-09-15 18:22:20,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,18,10,216,0,17.03,29.0,,,0 days 00:03:16.000000000,1.0,0.4833333333333333,0.0,0.0,,1,Free_feed
2023-09-15 18:25:50,1.16.3,Free_feed,1,3.95,1.0,0,Pellet,Left,18,10,217,0,,210.0,,,0 days 00:06:46.000000000,1.0,3.5,0.0,0.0,,1,Free_feed
2023-09-15 18:35:17,1.16.3,Free_feed,1,3.96,,0,Poke,Left,19,10,217,0,,,0.8,,0 days 00:16:13.000000000,0.0,,1.0,0.0,1.0,1,Free_feed
2023-09-15 18:38:35,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,19,10,218,0,,765.0,,,0 days 00:19:31.000000000,1.0,12.75,0.0,0.0,,1,Free_feed
2023-09-15 18:39:09,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,19,10,219,0,21.51,34.0,,,0 days 00:20:05.000000000,1.0,0.5666666666666667,0.0,0.0,,1,Free_feed
2023-09-15 18:39:30,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,19,10,220,0,9.79,21.0,,,0 days 00:20:26.000000000,1.0,0.35,0.0,0.0,,1,Free_feed
2023-09-15 18:39:53,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,19,10,221,0,10.52,23.0,,,0 days 00:20:49.000000000,1.0,0.3833333333333333,0.0,0.0,,1,Free_feed
2023-09-15 19:46:22,1.16.3,Free_feed,1,3.96,2.0,0,Pellet,Left,19,10,222,0,,3989.0,,,0 days 01:27:18.000000000,1.0,66.48333333333333,0.0,0.0,,1,Free_feed
2023-09-15 19:46:50,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,19,10,223,0,16.16,28.0,,,0 days 01:27:46.000000000,1.0,0.4666666666666667,0.0,0.0,,1,Free_feed
2023-09-15 19:47:12,1.16.3,Free_feed,1,3.95,2.0,0,Pellet,Left,19,10,224,0,8.74,22.0,,,0 days 01:28:08.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 19:47:34,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,19,10,225,0,9.54,22.0,,,0 days 01:28:30.000000000,1.0,0.3666666666666666,0.0,0.0,,1,Free_feed
2023-09-15 19:47:59,1.16.3,Free_feed,1,3.96,1.0,0,Pellet,Left,19,10,226,0,13.4,25.0,,,0 days 01:28:55.000000000,1.0,0.4166666666666667,0.0,0.0,,1,Free_feed
